SOZLESME KODU;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;DAYANAK VARLIK;SOZLESME SINIFI;OPSIYON TIPI;VADE TARIHI;SON ISLEM TARIHI;OPSIYON TURU;KULLANIM FIYATI;SOZLESME GRUBU;SOZLESME GRUP NO;SOZLESME BUYUKLUGU;DURUM;SOZLESME TURU;MAKSIMUM EMIR MIKTARI;KULLANIM FIYATI ONDALIK HANESI;UZLASMA TIPI;PARA BIRIMI;SON UZLASMA FIYATI;ALT LIMIT;UST LIMIT;FIYAT ADIMI;FIYAT ONDALIK HANESI;TUREV SEVIYESI;ESNEK SOZLESME;YAKIN VADE SOZLESME(M1);UZAK VADE SOZLESME(M2);NOMINAL DEGER;POZISYON KAPAMA GUNU;TAKAS GUNU;BIRIKMIS FAIZ
CONTRACT CODE;MARKET;MARKET SEGMENT;INSTRUMENT TYPE;UNDERLYING SECURITY;INSTRUMENT CLASS;OPTION TYPE;MATURITY DATE;LAST TRADE DATE;OPTION TYPE;STRIKE PRICE;CONTRACT GROUP;CONTRACT GROUP NUMBER;CONTRACT SIZE;STATUS;FUTURE/OPTION;MAXIMUM BLOCK SIZE;STRIKE PRICE DECIMAL;SETTLEMENT TYPE;CURRENCY;LAST SETTLEMENT PRICE;LOW LIMIT;UP LIMIT;TICK PRICE;PRICE DECIMAL;DERIVATIVE LEVEL;FLEXIBLE PRODUCT;NEAREST MONTH CONTRACT(M1);SECOND NEAREST MONTH CONTRACT(M2);NOTIONAL VALUE;RESET DATE;DELIVERY DATE;ACCRUED INTEREST
F_AEFES1024;D_EQ;SSF;D_EQ_FPD;AEFES.E;DE_AEFES_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;185.77;167.2;204.34;0.01;2;1;N;;;100; ; ;
F_AEFES1124;D_EQ;SSF;D_EQ_FPD;AEFES.E;DE_AEFES_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;192.67;173.41;211.93;0.01;2;1;N;;;100; ; ;
F_AEFES1224;D_EQ;SSF;D_EQ_FPD;AEFES.E;DE_AEFES_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;198.6;178.74;218.46;0.01;2;1;N;;;100; ; ;
F_AKBNK1024;D_EQ;SSF;D_EQ_FPD;AKBNK.E;DE_AKBNK_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;54.14;48.73;59.55;0.01;2;1;N;;;100; ; ;
F_AKBNK1124;D_EQ;SSF;D_EQ_FPD;AKBNK.E;DE_AKBNK_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;56.04;50.44;61.64;0.01;2;1;N;;;100; ; ;
F_AKBNK1224;D_EQ;SSF;D_EQ_FPD;AKBNK.E;DE_AKBNK_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;58.55;52.7;64.4;0.01;2;1;N;;;100; ; ;
F_AKSEN1024;D_EQ;SSF;D_EQ_FPD;AKSEN.E;DE_AKSEN_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;35.16;31.65;38.67;0.01;2;1;N;;;100; ; ;
F_AKSEN1124;D_EQ;SSF;D_EQ_FPD;AKSEN.E;DE_AKSEN_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;36.08;32.48;39.68;0.01;2;1;N;;;100; ; ;
F_AKSEN1224;D_EQ;SSF;D_EQ_FPD;AKSEN.E;DE_AKSEN_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;37.84;34.06;41.62;0.01;2;1;N;;;100; ; ;
F_ALARK1024;D_EQ;SSF;D_EQ_FPD;ALARK.E;DE_ALARK_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;88.32;79.49;97.15;0.01;2;1;N;;;100; ; ;
F_ALARK1124;D_EQ;SSF;D_EQ_FPD;ALARK.E;DE_ALARK_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;91.07;81.97;100.17;0.01;2;1;N;;;100; ; ;
F_ALARK1224;D_EQ;SSF;D_EQ_FPD;ALARK.E;DE_ALARK_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;96.15;86.54;105.76;0.01;2;1;N;;;100; ; ;
F_ARCLK1024;D_EQ;SSF;D_EQ_FPD;ARCLK.E;DE_ARCLK_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;145.29;130.77;159.81;0.01;2;1;N;;;100; ; ;
F_ARCLK1124;D_EQ;SSF;D_EQ_FPD;ARCLK.E;DE_ARCLK_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;149.35;134.42;164.28;0.01;2;1;N;;;100; ; ;
F_ARCLK1224;D_EQ;SSF;D_EQ_FPD;ARCLK.E;DE_ARCLK_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;155.53;139.98;171.08;0.01;2;1;N;;;100; ; ;
F_ASELS1024;D_EQ;SSF;D_EQ_FPD;ASELS.E;DE_ASELS_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;59;53.1;64.9;0.01;2;1;N;;;100; ; ;
F_ASELS1124;D_EQ;SSF;D_EQ_FPD;ASELS.E;DE_ASELS_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;61.02;54.92;67.12;0.01;2;1;N;;;100; ; ;
F_ASELS1224;D_EQ;SSF;D_EQ_FPD;ASELS.E;DE_ASELS_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;63.69;57.33;70.05;0.01;2;1;N;;;100; ; ;
F_ASTOR1024;D_EQ;SSF;D_EQ_FPD;ASTOR.E;DE_ASTOR_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;70.38;63.35;77.41;0.01;2;1;N;;;100; ; ;
F_ASTOR1124;D_EQ;SSF;D_EQ_FPD;ASTOR.E;DE_ASTOR_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;71.31;64.18;78.44;0.01;2;1;N;;;100; ; ;
F_ASTOR1224;D_EQ;SSF;D_EQ_FPD;ASTOR.E;DE_ASTOR_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;73.75;66.38;81.12;0.01;2;1;N;;;100; ; ;
F_BIMAS1024;D_EQ;SSF;D_EQ_FPD;BIMAS.E;DE_BIMAS_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;477.79;430.02;525.56;0.01;2;1;N;;;100; ; ;
F_BIMAS1124;D_EQ;SSF;D_EQ_FPD;BIMAS.E;DE_BIMAS_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;493.59;444.24;542.94;0.01;2;1;N;;;100; ; ;
F_BIMAS1224;D_EQ;SSF;D_EQ_FPD;BIMAS.E;DE_BIMAS_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;510;459;561;0.01;2;1;N;;;100; ; ;
F_BRSAN1024;D_EQ;SSF;D_EQ_FPD;BRSAN.E;DE_BRSAN_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;457.1;411.39;502.81;0.01;2;1;N;;;100; ; ;
F_BRSAN1124;D_EQ;SSF;D_EQ_FPD;BRSAN.E;DE_BRSAN_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;471.52;424.37;518.67;0.01;2;1;N;;;100; ; ;
F_BRSAN1224;D_EQ;SSF;D_EQ_FPD;BRSAN.E;DE_BRSAN_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;472.56;425.31;519.81;0.01;2;1;N;;;100; ; ;
F_CIMSA1024;D_EQ;SSF;D_EQ_FPD;CIMSA.E;DE_CIMSA_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;32.19;28.98;35.4;0.01;2;1;N;;;100; ; ;
F_CIMSA1124;D_EQ;SSF;D_EQ_FPD;CIMSA.E;DE_CIMSA_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;33.19;29.88;36.5;0.01;2;1;N;;;100; ; ;
F_CIMSA1224;D_EQ;SSF;D_EQ_FPD;CIMSA.E;DE_CIMSA_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;34.87;31.39;38.35;0.01;2;1;N;;;100; ; ;
F_CNHTRY1024;D_CR;CRF;D_CR_FUT;D_CNHTRY;DE_CNHTRY_FUT;;2024-10-31;2024-10-31;;0;S;0;10000;A;Future;5000;;Cash Settlement;TRY;4.9233;4.431;5.4156;0.00010;4;1;N;;;10000; ;;
F_CNHTRY1124;D_CR;CRF;D_CR_FUT;D_CNHTRY;DE_CNHTRY_FUT;;2024-11-29;2024-11-29;;0;S;0;10000;A;Future;5000;;Cash Settlement;TRY;5.0985;4.5887;5.6083;0.00010;4;1;N;;;10000; ;;
F_CNHTRY1224;D_CR;CRF;D_CR_FUT;D_CNHTRY;DE_CNHTRY_FUT;;2024-12-31;2024-12-31;;0;S;0;10000;A;Future;5000;;Cash Settlement;TRY;5.246;4.7214;5.7706;0.00010;4;1;N;;;10000; ;;
F_CNHTRY1225;D_CR;CRF;D_CR_FUT;D_CNHTRY;DE_CNHTRY_FUT;;2025-12-31;2025-12-31;;0;S;0;10000;A;Future;5000;;Cash Settlement;TRY;7.6956;6.9261;8.4651;0.00010;4;1;N;;;10000; ;;
F_DOAS1024;D_EQ;SSF;D_EQ_FPD;DOAS.E;DE_DOAS_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;211.32;190.19;232.45;0.01;2;1;N;;;100; ; ;
F_DOAS1124;D_EQ;SSF;D_EQ_FPD;DOAS.E;DE_DOAS_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;214.89;193.41;236.37;0.01;2;1;N;;;100; ; ;
F_DOAS1224;D_EQ;SSF;D_EQ_FPD;DOAS.E;DE_DOAS_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;227.73;204.96;250.5;0.01;2;1;N;;;100; ; ;
F_DOHOL1024;D_EQ;SSF;D_EQ_FPD;DOHOL.E;DE_DOHOL_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;13.37;12.04;14.7;0.01;2;1;N;;;100; ; ;
F_DOHOL1124;D_EQ;SSF;D_EQ_FPD;DOHOL.E;DE_DOHOL_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;13.85;12.47;15.23;0.01;2;1;N;;;100; ; ;
F_DOHOL1224;D_EQ;SSF;D_EQ_FPD;DOHOL.E;DE_DOHOL_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;14.44;13;15.88;0.01;2;1;N;;;100; ; ;
F_EKGYO1024;D_EQ;SSF;D_EQ_FPD;EKGYO.E;DE_EKGYO_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;10.21;9.19;11.23;0.01;2;1;N;;;100; ; ;
F_EKGYO1124;D_EQ;SSF;D_EQ_FPD;EKGYO.E;DE_EKGYO_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;10.56;9.51;11.61;0.01;2;1;N;;;100; ; ;
F_EKGYO1224;D_EQ;SSF;D_EQ_FPD;EKGYO.E;DE_EKGYO_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;10.94;9.85;12.03;0.01;2;1;N;;;100; ; ;
F_ELCBAS0125;D_EL;ENF;D_EL_FUT;D_ELCBAS01;DE_ELCBAS01B_FUT;;2025-01-31;2025-01-31;;0;S;0;74.4;A;Future;50;;Cash Settlement;TRY;2505;2004;3006;0.1;2;1;N;;;74.4; ;;
F_ELCBAS0225;D_EL;ENF;D_EL_FUT;D_ELCBAS02;DE_ELCBAS02B_FUT;;2025-02-28;2025-02-28;;0;S;0;67.2;A;Future;50;;Cash Settlement;TRY;2582.8;2066.3;3099.3;0.1;2;1;N;;;67.2; ;;
F_ELCBAS0325;D_EL;ENF;D_EL_FUT;D_ELCBAS03;DE_ELCBAS03B_FUT;;2025-04-02;2025-03-28;;0;S;0;74.4;A;Future;50;;Cash Settlement;TRY;2563.2;2050.6;3075.8;0.1;2;1;N;;;74.4; ;;
F_ELCBAS0425;D_EL;ENF;D_EL_FUT;D_ELCBAS04;DE_ELCBAS04B_FUT;;2025-04-30;2025-04-30;;0;S;0;72;A;Future;50;;Cash Settlement;TRY;2393.3;1914.7;2871.9;0.1;2;1;N;;;72; ;;
F_ELCBAS1024;D_EL;ENF;D_EL_FUT;D_ELCBAS10;DE_ELCBAS10B_FUT;;2024-10-31;2024-10-31;;0;S;0;74.4;A;Future;50;;Cash Settlement;TRY;2460;1968;2952;0.1;2;1;N;;;74.4; ;;
F_ELCBAS1124;D_EL;ENF;D_EL_FUT;D_ELCBAS11;DE_ELCBAS11B_FUT;;2024-12-02;2024-11-29;;0;S;0;72;A;Future;50;;Cash Settlement;TRY;2460;1968;2952;0.1;2;1;N;;;72; ;;
F_ELCBAS1224;D_EL;ENF;D_EL_FUT;D_ELCBAS12;DE_ELCBAS12B_FUT;;2024-12-31;2024-12-31;;0;S;0;74.4;A;Future;50;;Cash Settlement;TRY;2505;2004;3006;0.1;2;1;N;;;74.4; ;;
F_ELCBASQ125;D_EL;ENF;D_EL_FUT;D_ELCBASQ1;DE_ELCBASQ1B_FUT;;2024-12-30;2024-12-30;;0;S;0;216;A;Future;50;;Cash Settlement;TRY;2750;2200;3300;0.1;2;1;N;;;216; ;;
F_ELCBASQ126;D_EL;ENF;D_EL_FUT;D_ELCBASQ1;DE_ELCBASQ1B_FUT;;2025-12-30;2025-12-30;;0;S;0;216;A;Future;50;;Cash Settlement;TRY;2450;1960;2940;0.1;2;1;N;;;216; ;;
F_ELCBASQ225;D_EL;ENF;D_EL_FUT;D_ELCBASQ2;DE_ELCBASQ2B_FUT;;2025-03-28;2025-03-28;;0;S;0;218.4;A;Future;50;;Cash Settlement;TRY;2600;2080;3120;0.1;2;1;N;;;218.4; ;;
F_ELCBASQ226;D_EL;ENF;D_EL_FUT;D_ELCBASQ2;DE_ELCBASQ2B_FUT;;2026-03-30;2026-03-30;;0;S;0;218.4;A;Future;50;;Cash Settlement;TRY;3100;2480;3720;0.1;2;1;N;;;218.4; ;;
F_ELCBASQ325;D_EL;ENF;D_EL_FUT;D_ELCBASQ3;DE_ELCBASQ3B_FUT;;2025-06-27;2025-06-27;;0;S;0;220.8;A;Future;50;;Cash Settlement;TRY;3150;2520;3780;0.1;2;1;N;;;220.8; ;;
F_ELCBASQ326;D_EL;ENF;D_EL_FUT;D_ELCBASQ3;DE_ELCBASQ3B_FUT;;2026-06-29;2026-06-29;;0;S;0;220.8;A;Future;50;;Cash Settlement;TRY;3800;3040;4560;0.1;2;1;N;;;220.8; ;;
F_ELCBASQ425;D_EL;ENF;D_EL_FUT;D_ELCBASQ4;DE_ELCBASQ4B_FUT;;2025-09-29;2025-09-29;;0;S;0;220.8;A;Future;50;;Cash Settlement;TRY;3080;2464;3696;0.1;2;1;N;;;220.8; ;;
F_ELCBASQ426;D_EL;ENF;D_EL_FUT;D_ELCBASQ4;DE_ELCBASQ4B_FUT;;2026-09-29;2026-09-29;;0;S;0;220.8;A;Future;50;;Cash Settlement;TRY;3700;2960;4440;0.1;2;1;N;;;220.8; ;;
F_ELCBASY25;D_EL;ENF;D_EL_FUT;D_ELCBASY;DE_ELCBASYB_FUT;;2024-12-26;2024-12-26;;0;S;0;876;A;Future;50;;Cash Settlement;TRY;3135;2508;3762;0.1;2;1;N;;;876; ;;
F_ELCBASY26;D_EL;ENF;D_EL_FUT;D_ELCBASY;DE_ELCBASYB_FUT;;2025-12-26;2025-12-26;;0;S;0;876;A;Future;50;;Cash Settlement;TRY;3263;2610.4;3915.6;0.1;2;1;N;;;876; ;;
F_ENJSA1024;D_EQ;SSF;D_EQ_FPD;ENJSA.E;DE_ENJSA_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;55.58;50.03;61.13;0.01;2;1;N;;;100; ; ;
F_ENJSA1124;D_EQ;SSF;D_EQ_FPD;ENJSA.E;DE_ENJSA_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;57.49;51.75;63.23;0.01;2;1;N;;;100; ; ;
F_ENJSA1224;D_EQ;SSF;D_EQ_FPD;ENJSA.E;DE_ENJSA_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;60.08;54.08;66.08;0.01;2;1;N;;;100; ; ;
F_ENKAI1024;D_EQ;SSF;D_EQ_FPD;ENKAI.E;DE_ENKAI_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;47.54;42.79;52.29;0.01;2;1;N;;;100; ; ;
F_ENKAI1124;D_EQ;SSF;D_EQ_FPD;ENKAI.E;DE_ENKAI_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;49.08;44.18;53.98;0.01;2;1;N;;;100; ; ;
F_ENKAI1224;D_EQ;SSF;D_EQ_FPD;ENKAI.E;DE_ENKAI_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;50.76;45.69;55.83;0.01;2;1;N;;;100; ; ;
F_EREGL1024;D_EQ;SSF;D_EQ_FPD;EREGL.E;DE_EREGL_FPD;;2024-10-31;2024-10-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;49.81;44.83;54.79;0.01;2;1;N;;;100; ; ;
F_EREGL1124;D_EQ;SSF;D_EQ_FPD;EREGL.E;DE_EREGL_FPD;;2024-11-29;2024-11-29;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;51.57;46.42;56.72;0.01;2;1;N;;;100; ; ;
F_EREGL1224;D_EQ;SSF;D_EQ_FPD;EREGL.E;DE_EREGL_FPD;;2024-12-31;2024-12-31;;0;S;0;100;A;Future;0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50;;Physical Delivery;TRY;53.82;48.44;59.2;0.01;2;1;N;;;100; ; ;
F_EURTRY1024;D_CR;CRF;D_CR_FUT;D_EURTRY;DE_EURTRY_FUT;;2024-10-31;2024-10-31;;0;S;0;1000;A;Future;5000;;Cash Settlement;TRY;37.5302;33.7772;41.2832;0.00010;4;1;N;;;1000; ;;
