TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
2024-11-08;AHGAZ.E;AHLATCI DOGALGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAHGAZ;SI;0;0;0;0;;0;19.84;19.83;19.83;19.15;19.94;19.27;19.27;-2.873;19.27;19.28;19.349;237667218.89;12282969;7929;0;407546.16;20552;129;2428424.67;126021;58;9742796.38;505594;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AHSGY.E;AHES GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAHSGY;SI;0;0;0;0;;0;17.57;17.66;17.66;17.47;17.95;17.69;17.69;0.683;17.69;17.7;17.631;64943247.49;3683374;7901;0;184458.7;10445;49;1404550.62;79398;120;230023.07;13003;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AKBNK.AOF;AKBANK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFAKBNK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AKBNK.E;AKBANK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKBNK;SI;0;1;1;0;;0;48.4;48.4;48.4;48.04;52.05;51.2;51.2;5.785;51.2;51.25;50.288;6921457884.07;137637546;83202;0;14242474.4;294266;429;59009177.6;1152523;222;31137126.4;608147;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AKCNS.E;AKCANSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKCNS;SI;0;0;0;0;;0;153.8;154.1;154.1;153.4;168;163.2;163.2;6.112;163.2;164;159.055;191955232.2;1206847;7332;0;59020.3;383;12;5339740.8;32719;102;912451.2;5591;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AKENR.E;AK ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKENR;SI;0;0;0;0;;0;11.38;11.39;11.39;11.26;12.4;12.25;12.25;7.645;12.24;12.25;11.947;384063543.83;32146103;27052;0;288223.95;25305;83;5696482.75;465019;96;143178;11688;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AKFGY.E;AKFEN GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFGY;SI;0;1;0;0;;0;2;2;2;1.98;2.02;2.02;2.02;1;2.01;2.02;2.004;51529542.21;25716233;3385;0;1097644;548822;119;1403566.7;694835;83;1046.36;518;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AKFYE.E;AKFEN YEN. ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFYE;SI;0;1;0;0;;0;17.1;17.02;17.02;16.96;17.4;17.24;17.24;0.819;17.24;17.25;17.209;71391653.07;4148413;6690;0;198946.78;11689;61;1339565.24;77701;70;408536.28;23697;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AKGRT.E;AKSIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKGRT;SI;0;0;0;0;;0;5.79;5.79;5.79;5.76;6.07;5.98;5.98;3.282;5.97;5.98;5.925;127543157.6;21526529;6595;0;183195.6;31640;98;1192740.9;199455;36;1294173.66;216417;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AKSA.E;AKSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSA;SI;0;1;0;0;;0;8.4;8.41;8.41;8.33;8.55;8.53;8.53;1.548;8.53;8.54;8.456;132613587.17;15682547;16925;0;291255.12;34632;149;2055363.21;240957;90;519587.89;60913;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AKSEN.E;AKSA ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSEN;SI;0;1;0;0;;0;32.8;32.8;32.8;32.64;33.34;33.2;33.2;1.22;33.2;33.22;33.092;144003169.62;4351573;10820;0;439749.6;13407;142;2704472;81460;114;731396;22030;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AKSGY.E;AKIS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSGY;SI;0;0;0;0;;0;5.98;5.99;5.99;5.9;6.04;5.99;5.99;0.167;5.98;5.99;5.985;43740409.44;7308379;1840;0;27422.22;4578;10;607038.58;101342;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ALARK.AOF;ALARKO HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFALARK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ALARK.E;ALARKO HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALARK;SI;0;1;1;0;;0;92.5;92;92;91;94.3;93.6;93.6;1.189;93.6;93.65;92.813;558360940;6015950;23715;0;6019468;65429;274;8110627.2;86652;132;227916;2435;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ALBRK.E;ALBARAKA TURK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALBRK;SI;0;0;0;0;;0;5.25;5.25;5.25;5.21;5.7;5.64;5.64;7.429;5.62;5.64;5.478;119096953.66;21742105;7264;0;125417.25;23889;114;1344999;238475;47;17636.28;3127;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ALCAR.E;ALARKO CARRIER;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCAR;SI;0;0;0;0;;0;953.5;955;955;942;974.5;969;969;1.626;968.5;969;959.244;52020751;54231;2872;0;256895;269;19;687021;709;33;7752;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ALCTL.E;ALCATEL LUCENT TELETAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCTL;SI;0;0;0;0;;0;116.3;116.3;116.3;115.8;119.7;119.5;119.5;2.752;119.2;119.5;118.315;64627996.8;546237;3300;0;76409.1;657;10;900910.5;7539;31;365670;3060;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ALFAS.E;ALFA SOLAR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALFAS;SI;0;1;0;0;;0;52.9;52.9;52.9;52.65;54.6;54;54;2.079;53.95;54;53.624;158473910.45;2955283;10345;0;390190.4;7376;85;5091822;94293;112;724356;13414;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ALGYO.E;ALARKO GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALGYO;SI;0;0;0;0;;0;18.15;18.28;18.28;18.23;18.79;18.74;18.74;3.251;18.74;18.75;18.487;56975419.67;3081871;5200;0;235848.56;12902;38;515181.34;27491;34;18758.74;1001;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ALKA.E;ALKIM KAGIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKA;SI;0;0;0;0;;0;25.06;25.06;25.06;24.52;25.7;25.42;25.42;1.437;25.42;25.5;25.302;12354342.82;488268;1687;0;24934.7;995;16;96596;3800;49;37824.96;1488;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ALKIM.E;ALKIM KIMYA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKIM;SI;0;0;0;0;;0;32.48;32.48;32.48;32.48;33.4;33.18;33.18;2.155;33.14;33.18;33.015;32293581.94;978134;3890;0;58366.56;1797;33;412493.76;12432;25;243607.56;7342;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ALTNY.E;ALTINAY SAVUNMA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALTNY;SI;0;1;0;0;;0;93.15;93.15;93.15;92.75;94.35;92.85;92.85;-0.322;92.85;92.9;93.311;399003179.15;4276048;27792;0;1567993.95;16833;301;3624678.3;39038;211;500740.05;5393;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ALVES.E;ALVES KABLO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALVES;SI;0;0;0;0;;0;31.66;31.68;31.68;31.38;32.74;32.5;32.5;2.653;32.48;32.5;32.17;85211927.26;2648786;11294;0;87753.6;2770;103;523770;16116;50;184795;5686;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ANHYT.E;ANADOLU HAYAT EMEK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANHYT;SI;0;0;0;0;;0;82.3;83;83;82.6;84.8;84.15;84.15;2.248;84.1;84.15;84;64648758.6;769628;5260;0;191730;2310;32;673789.05;8007;21;10013.85;119;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ANSGR.E;ANADOLU SIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANSGR;SI;0;1;0;0;;0;81.3;81.3;81.3;80.95;84.5;84;84;3.321;83.95;84;83.082;136115620.9;1638336;8231;0;398857.8;4906;34;5731656;68234;80;89544;1066;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ARASE.E;DOGU ARAS ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARASE;SI;0;0;0;0;;0;59.3;59.45;59.45;59.2;61.05;61;61;2.867;61;61.05;60.28;61988286.4;1028334;6024;0;609838.1;10258;52;1250744;20504;95;166408;2728;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ARCLK.E;ARCELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARCLK;SI;0;1;0;0;;0;132.2;131;131;130.4;136.2;135.8;135.8;2.723;135.8;135.9;133.826;393752894.3;2942274;17277;0;2106480;16080;174;3914435;28825;60;484941.8;3571;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ARDYZ.E;ARD BILISIM TEKNOLOJILERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARDYZ;SI;0;1;0;0;;0;32.76;32.52;32.52;32.52;34.5;34.5;34.5;5.311;34.5;34.52;34.086;112428661.94;3298360;11085;0;1077550.2;33135;67;1501578;43524;94;735264;21312;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ARENA.E;ARENA BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARENA;SI;0;0;0;0;;0;26.9;26.9;26.9;26.72;28.7;28.1;28.1;4.461;28.1;28.12;27.554;21824403.06;792048;2751;0;62515.6;2324;16;257508.4;9164;27;112456.2;4002;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ARTMS.E;ARTEMIS HALI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARTMS;SI;0;0;0;0;;0;42.38;43.5;43.5;43.5;46.6;45.92;45.92;8.353;45.92;45.98;45.985;179757388.82;3909053;9263;0;4443916.5;102159;144;1716811.04;37387;42;73196.48;1594;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ASELS.AOF;ASELSAN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASELS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ASELS.E;ASELSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASELS;SI;0;1;1;0;;0;65.35;65.05;65.05;64.8;66.35;65.25;65.25;-0.153;65.25;65.3;65.533;2333436896.6;35606906;46254;0;15432982.4;237248;843;62856173.25;963313;291;9823126.5;150546;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ASGYO.E;ASCE GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASGYO;SI;0;0;0;0;;0;10.41;10.41;10.41;10.4;10.74;10.69;10.69;2.69;10.68;10.7;10.592;35043548.07;3308511;3179;0;35768.76;3436;21;258110.05;24145;25;288651.38;27002;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ASTOR.AOF;ASTOR ENERJI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASTOR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ASTOR.E;ASTOR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASTOR;SI;0;1;1;0;;0;88.75;88.8;88.8;88.2;92.4;91.5;91.5;3.099;91.5;91.55;90.806;1904755686.3;20976117;61997;0;7039886.4;79278;281;32223280.5;352167;245;4351374;47556;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;ASUZU.E;ANADOLU ISUZU;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASUZU;SI;0;0;0;0;;0;66;66.2;66.2;65.75;67.05;66.55;66.55;0.833;66.55;66.6;66.425;67724744;1019572;6910;0;189663;2865;40;2342160.7;35194;68;611594.5;9190;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ATAKP.E;ATAKEY PATATES;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATAKP;SI;0;0;0;0;;0;47.14;47.42;47.42;46.1;48.42;48.38;48.38;2.63;48.14;48.38;47.353;20214267.96;426883;3453;0;95456.46;2013;34;1090969;22550;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;ATATP.E;ATP YAZILIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATATP;SI;0;0;0;0;;0;84.5;92.5;92.5;88;92.5;89.75;89.75;6.213;89.7;89.9;90.569;173452022.05;1915138;10968;0;7995792.5;86441;165;1037689.5;11562;64;309099;3444;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AVPGY.E;AVRUPAKENT GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVPGY;SI;0;0;0;0;;0;46.42;46.9;46.9;46.18;48.12;47.4;47.4;2.111;47.4;47.42;47.138;170364966.7;3614163;12017;0;647079.3;13797;130;1058205;22325;46;317580;6700;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;AYDEM.E;AYDEM ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYDEM;SI;0;0;0;0;;0;24.34;24.34;24.34;23.5;24.36;24.16;24.16;-0.74;24.14;24.16;24.121;79920870.54;3313393;6054;0;835373.14;34321;72;2248716.16;93076;43;55857.92;2312;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AYGAZ.E;AYGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYGAZ;SI;0;0;0;0;;0;158.3;158.7;158.7;158.3;160.8;159.3;159.3;0.632;159.3;159.4;159.811;71289797.5;446089;3991;0;144734.4;912;34;1124976.6;7062;38;471528;2960;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;AZTEK.E;AZTEK TEKNOLOJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAZTEK;SI;0;0;0;0;;0;46.64;46.68;46.68;46.44;47.54;47.46;47.46;1.758;47.46;47.5;47.16;49453202.98;1048621;4668;0;252212.04;5403;34;499706.34;10529;30;2373;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;BAGFS.E;BAGFAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBAGFS;SI;0;0;0;0;;0;20.52;20.54;20.54;20.34;20.66;20.44;20.44;-0.39;20.42;20.44;20.478;23997651.22;1171857;2448;0;99783.32;4858;18;794482.36;38869;67;40573.4;1985;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;BANVT.E;BANVIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBANVT;SI;0;0;0;0;;0;389.75;380.75;380.75;380.25;395;388;388;-0.449;388;388.75;388.651;225040916.75;579031;9431;0;2982034;7832;126;2149908;5541;37;74108;191;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;BASGZ.E;BASKENT DOGALGAZ GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBASGZ;SI;0;0;0;0;;0;26.08;26.08;26.08;26;26.82;26.42;26.42;1.304;26.36;26.42;26.397;16453408.64;623296;2387;0;70442.08;2701;40;191465.74;7247;15;22641.94;857;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-08;BERA.E;BERA HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBERA;SI;0;1;0;0;;0;12.89;12.95;12.95;12.86;13.34;13.26;13.26;2.87;13.2;13.26;13.15;203868890.41;15503496;15828;0;894767.3;69094;45;2607579;196650;107;609986.52;46002;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-08;BFREN.E;BOSCH FREN SISTEMLERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBFREN;SI;0;0;0;0;;0;748.5;749.5;749.5;745.5;823;784.5;784.5;4.81;784;784.5;793.533;179650390;226393;10857;0;68204.5;91;10;1008082.5;1285;69;114537;146;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
