SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
O_ALARKE1124P96.00,D_EQ,SSO,D_EQ_EPP,ALARK.E,DE_ALARK_EPP,E,2024-11-29,2024-11-29,P,96,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.33,,,0.01,2,1,N,,,100, , ,
O_ALARKE1124P98.00,D_EQ,SSO,D_EQ_EPP,ALARK.E,DE_ALARK_EPP,E,2024-11-29,2024-11-29,P,98,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,4.08,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C130.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,130,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,16.81,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C135.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,135,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,12.06,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C140.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,140,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,7.7,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C145.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,145,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,4.24,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C150.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,150,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.97,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C155.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,155,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.78,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C160.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,160,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.3,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C165.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,165,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.11,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C170.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,170,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.04,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C175.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,175,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C180.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,180,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C185.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,185,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C190.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,190,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C195.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,195,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C200.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,200,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C205.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,205,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C210.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,210,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C215.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,215,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C220.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,220,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C225.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,225,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C230.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,230,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924C235.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-09-30,2024-09-30,C,235,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P105.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,105,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P110.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,110,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P115.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,115,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P120.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,120,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P125.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,125,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P130.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,130,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.07,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P135.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,135,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.28,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P140.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,140,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.88,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P145.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,145,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.39,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P150.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,150,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,5.08,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P155.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,155,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,8.85,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P160.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,160,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,13.34,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P165.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,165,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,18.11,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P170.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,170,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,23,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P175.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,175,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,27.94,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P180.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,180,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,32.9,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P185.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,185,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,37.86,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P190.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,190,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,42.82,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P195.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,195,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,47.78,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P200.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,200,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,52.75,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P205.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,205,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,57.71,,,0.01,2,1,N,,,100, , ,
O_ARCLKE0924P210.00,D_EQ,SSO,D_EQ_EPP,ARCLK.E,DE_ARCLK_EPP,E,2024-09-30,2024-09-30,P,210,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,62.68,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C135.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,135,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,18.27,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C140.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,140,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,14.49,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C145.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,145,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,11.11,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C150.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,150,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,8.36,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C155.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,155,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,6.18,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C160.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,160,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,4.53,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C165.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,165,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.46,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C170.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,170,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.66,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C175.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,175,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.07,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C180.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,180,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.63,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C185.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,185,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.3,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C190.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,190,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.05,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C195.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,195,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.86,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C200.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,200,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.72,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C205.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,205,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.61,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C210.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,210,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.52,,,0.01,2,1,N,,,100, , ,
O_ARCLKE1024C215.00,D_EQ,SSO,D_EQ_ECP,ARCLK.E,DE_ARCLK_ECP,E,2024-10-31,2024-10-31,C,215,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.45,,,0.01,2,1,N,,,100, , ,
