TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL;BIST PARTICIPATION ALL INDEX
2024-11-29;A1CAP.E;A1 CAPITAL YATIRIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTA1CAP;SI;0;0;0;0;;0;23.94;23.96;23.96;23.88;24.32;24.02;24.02;0.334;24;24.02;24.032;13107918;545442;1805;0;75354.2;3145;34;430078.1;17905;21;33652.02;1401;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-29;ADEL.E;ADEL KALEMCILIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTADEL;SI;0;1;0;0;;0;35.14;35.14;35.14;34.4;35.38;35.16;35.16;0.057;35.16;35.18;34.865;60399151.3;1732357;11058;0;414160.04;11786;96;1325004.6;37685;57;257089.92;7312;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-29;ADESE.E;ADESE GAYRIMENKUL;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTADESE;SI;0;0;0;0;;0;2.13;2.13;2.13;2.1;2.2;2.13;2.13;0;2.13;2.14;2.151;267300189.1;124284163;10629;0;2136387.87;1002999;422;4750268.49;2230173;81;1933733.28;907856;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-29;ADGYO.E;ADRA GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTADGYO;SI;0;0;0;0;;0;31.38;31.38;31.38;31.04;31.7;31.44;31.44;0.191;31.44;31.48;31.37;27463253.08;875461;2310;0;61567.56;1962;49;1068802.8;33995;27;191721.12;6098;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-29;AEFES.E;ANADOLU EFES;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAEFES;SI;0;1;0;0;;0;205.1;205.3;205.3;199.6;205.7;199.6;199.6;-2.682;199.6;200.5;201.881;752503823.1;3727461;33383;0;2705854;13180;77;75434029.6;377926;751;943708.8;4728;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-29;AFYON.E;AFYON CIMENTO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAFYON;SI;0;0;0;0;;0;13.74;13.78;13.78;13.69;14.02;13.92;13.92;1.31;13.92;13.93;13.845;254472772.3;18379965;20640;0;589012.32;42744;117;4756853.76;341728;80;551092.8;39590;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-11-29;AGESA.E;AGESA HAYAT EMEKLILIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAGESA;SI;0;0;0;0;;0;137.8;137.8;137.8;136.5;140.2;140.2;140.2;1.742;137.9;140.2;138.471;47705166;344515;2667;0;55809;405;38;7241470.2;51651;80;140.2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-29;AGHOL.E;ANADOLU GRUBU HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAGHOL;SI;0;1;0;0;;0;323;323.5;323.5;320.5;327;325.5;325.5;0.774;325.25;325.5;323.478;174488474.25;539414;6630;0;271740;840;33;7012897.5;21545;89;5721639;17578;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-11-29;AGROT.E;AGROTECH TEKNOLOJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAGROT;SI;0;1;0;0;;0;14.17;14.12;14.12;13.67;14.73;13.91;13.91;-1.835;13.9;13.91;14.227;1317971859.42;92636804;80004;0;7673824.64;543472;547;6895145.27;495697;203;1411183.41;101451;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
