TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
2024-12-31;AHGAZ.E;AHLATCI DOGALGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAHGAZ;SI;0;0;0;0;;0;21.22;21.22;21.22;20.74;21.4;20.74;20.74;-2.262;20.72;20.74;21.039;73106662.78;3474833;3743;0;819558.84;38622;120;1329475.48;64102;33;20988.88;1012;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AHSGY.E;AHES GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAHSGY;SI;0;0;0;0;;0;22.18;22.16;22.16;21.36;22.16;21.7;21.7;-2.164;21.7;21.76;21.694;58765331.8;2708885;5137;0;52607.84;2374;26;1488446.4;68592;30;121715.3;5609;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;AKBNK.AOF;AKBANK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFAKBNK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AKBNK.E;AKBANK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKBNK;SI;0;1;1;0;;0;65.65;65.7;65.7;64.85;66.95;64.85;64.85;-1.219;64.85;64.9;66.083;3940865151.2;59635167;82293;0;35069740.2;533786;305;220996737.9;3407814;545;18426738.4;284144;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AKCNS.E;AKCANSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKCNS;SI;0;0;0;0;;0;174;174;174;171.5;181.8;180;180;3.448;179.9;180;176.385;118389423.4;671200;4221;0;166518;957;54;9303120;51684;81;9580680;53226;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;AKENR.E;AK ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKENR;SI;0;0;0;0;;0;13.37;14;14;13.18;14.5;13.18;13.18;-1.421;13.18;13.19;13.971;1178967088.15;84385259;61498;0;28055748;2003982;743;13414050.44;1017758;498;3895190.84;295538;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AKFGY.E;AKFEN GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFGY;SI;0;1;0;0;;0;2.17;2.17;2.17;2.06;2.18;2.07;2.07;-4.608;2.07;2.08;2.093;180641176.24;86298775;8164;0;1145408.46;527838;76;3435641.1;1659730;113;507162.42;245006;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AKFYE.E;AKFEN YEN. ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFYE;SI;0;1;0;0;;0;19.83;19.86;19.86;19.47;19.94;19.61;19.61;-1.109;19.6;19.61;19.634;68791875.94;3503689;6312;0;345564;17400;105;1226115.25;62525;33;355137.1;18110;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AKGRT.E;AKSIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKGRT;SI;0;0;0;0;;0;7.22;7.25;7.25;7.16;7.85;7.64;7.64;5.817;7.63;7.64;7.424;191910340.39;25850360;8140;0;153547.75;21179;95;9769871.56;1278779;80;313049;40975;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AKSA.E;AKSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSA;SI;0;1;0;0;;0;12.13;12.13;12.13;11.89;13.34;12.94;12.94;6.678;12.92;12.94;12.326;434367708.88;35240855;17742;0;1618966.84;133468;328;22538050.9;1741735;144;643040.36;49694;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;AKSEN.E;AKSA ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSEN;SI;0;1;0;0;;0;38.86;38.78;38.78;38.04;39.5;39.2;39.2;0.875;39.18;39.2;38.882;206116163.04;5301089;14418;0;563201.94;14523;159;2678026.4;68317;74;175655.2;4481;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;AKSGY.E;AKIS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSGY;SI;0;0;0;0;;0;7.7;7.7;7.7;7.48;7.72;7.5;7.5;-2.597;7.5;7.53;7.59;35890570.17;4728930;2152;0;162516.2;21106;60;1853017.5;247069;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ALARK.AOF;ALARKO HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFALARK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ALARK.E;ALARKO HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALARK;SI;0;1;1;0;;0;92.4;93.4;93.4;90.95;93.8;92;92;-0.433;92;92.05;92.503;490864199.3;5306486;21393;0;6915149.2;74038;165;13050292;141851;118;3477968;37804;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ALBRK.E;ALBARAKA TURK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALBRK;SI;0;0;0;0;;0;6.34;6.37;6.37;6.29;6.5;6.43;6.43;1.42;6.41;6.43;6.4;52657066.51;8227287;3223;0;208598.39;32747;96;2093344.37;325559;53;848.76;132;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ALCAR.E;ALARKO CARRIER;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCAR;SI;0;0;0;0;;0;1015;1018;1018;1009;1085;1073;1073;5.714;1072;1073;1053.299;147628302;140158;8085;0;198510;195;18;1338031;1247;37;189921;177;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ALCTL.E;ALCATEL LUCENT TELETAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCTL;SI;0;0;0;0;;0;121.4;121.6;121.6;118.8;121.6;119.9;119.9;-1.236;119.9;120;119.841;36528726.7;304810;2728;0;218393.6;1796;13;560532.5;4675;24;343393.6;2864;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ALFAS.E;ALFA SOLAR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALFAS;SI;0;1;0;0;;0;68.05;68;68;67;68.75;67.95;67.95;-0.147;67.85;67.95;67.794;162648836.2;2399172;12702;0;814572;11979;90;4137271.65;60887;74;447790.5;6590;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ALGYO.E;ALARKO GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALGYO;SI;0;0;0;0;;0;20.96;20.88;20.88;20.7;21.08;20.94;20.94;-0.095;20.92;20.94;20.881;46221219.44;2213567;3050;0;428916.96;20542;38;740480.28;35362;29;140339.88;6702;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ALKA.E;ALKIM KAGIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKA;SI;0;0;0;0;;0;9.28;9.28;9.28;9;9.34;9.14;9.14;-1.509;9.13;9.14;9.165;83459983.14;9106697;7369;0;476657.92;51364;95;394491.54;43161;31;144932.98;15857;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ALKIM.E;ALKIM KIMYA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKIM;SI;0;0;0;0;;0;19.39;19.39;19.39;19;19.65;19.04;19.04;-1.805;19.04;19.07;19.248;45874901.01;2383299;4762;0;175440.72;9048;203;1128634.08;59277;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ALTNY.E;ALTINAY SAVUNMA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALTNY;SI;0;1;0;0;;0;83.45;83.45;83.45;82;83.45;82.2;82.2;-1.498;82.2;82.25;82.543;237267249.05;2874482;29464;0;1768055.15;21187;588;4639779;56445;306;876663;10665;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ALVES.E;ALVES KABLO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALVES;SI;0;0;0;0;;0;39.64;39.66;39.66;38.1;39.7;38.26;38.26;-3.481;38.24;38.26;38.56;181177051.44;4698592;14775;0;369988.14;9329;279;2230978.86;58311;122;663887.52;17352;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ANHYT.E;ANADOLU HAYAT EMEK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANHYT;SI;0;0;0;0;;0;103.3;103.4;103.4;102.4;106.5;104;104;0.678;104;104.2;104.792;108619352.7;1036521;5484;0;295310.4;2856;35;1290848;12412;29;589368;5667;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ANSGR.E;ANADOLU SIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANSGR;SI;0;1;0;0;;0;105.1;105.3;105.3;100.1;106.3;104;104;-1.047;103.9;104;103.373;610798289.6;5908680;14014;0;865566;8220;77;48302800;464450;136;28080;270;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ARASE.E;DOGU ARAS ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARASE;SI;0;0;0;0;;0;54.9;55.45;55.45;53.6;56.5;56;56;2.004;55.95;56;54.942;67829174.15;1234568;4937;0;299208.2;5396;66;5665296;101166;82;56000;1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ARCLK.E;ARCELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARCLK;SI;0;1;0;0;;0;142.7;142.4;142.4;139.4;143.9;142;142;-0.491;141.7;142;141.773;236547304.9;1668492;12686;0;1606841.6;11284;129;5970816;42048;68;8378;59;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ARDYZ.E;ARD BILISIM TEKNOLOJILERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARDYZ;SI;0;1;0;0;;0;41.5;41.6;41.6;40.1;41.86;41;41;-1.205;40.98;41;41.19;110640170.82;2686093;8086;0;1055641.6;25376;60;11207186;273346;80;10168;248;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ARENA.E;ARENA BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARENA;SI;0;0;0;0;;0;36.7;36.7;36.7;35.82;37.32;35.82;35.82;-2.398;35.82;35.84;36.66;45167279.64;1232049;4533;0;383111.3;10439;43;1584211.14;44227;51;35820;1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ARTMS.E;ARTEMIS HALI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARTMS;SI;0;0;0;0;;0;30.02;30.34;30.34;29.76;30.34;29.92;29.92;-0.333;29.92;30;30.001;26275775.36;875823;4504;0;242416.6;7990;126;348897.12;11661;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ASELS.AOF;ASELSAN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASELS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ASELS.E;ASELSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASELS;SI;0;1;1;0;;0;73.2;73.2;73.2;72.4;73.8;72.5;72.5;-0.956;72.5;72.55;73.194;2035917700.8;27815526;40209;0;14821609.2;202481;1070;72272205;996858;283;11328560;156256;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ASGYO.E;ASCE GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASGYO;SI;0;0;0;0;;0;12.28;12.3;12.3;12.16;12.71;12.34;12.34;0.489;12.34;12.35;12.384;54654451.53;4413236;4386;0;189321.6;15392;38;392917.94;31841;24;59417.1;4815;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ASTOR.AOF;ASTOR ENERJI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASTOR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ASTOR.E;ASTOR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASTOR;SI;0;1;1;0;;0;115.6;115.6;115.6;113.4;116.2;113.9;113.9;-1.471;113.8;113.9;114.921;1148817222.1;9996584;35126;0;6581454.8;56933;509;23694730.9;208031;210;2298388.1;20179;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;ASUZU.E;ANADOLU ISUZU;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASUZU;SI;0;0;0;0;;0;66.95;67;67;65.45;67;66.1;66.1;-1.27;66.05;66.1;66.006;68556290.4;1038633;8003;0;285956;4268;55;604220.1;9141;57;469111.7;7097;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ATAKP.E;ATAKEY PATATES;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATAKP;SI;0;0;0;0;;0;48.1;48.18;48.18;47.2;49.68;49.68;49.68;3.285;49.1;49.68;48.15;34455240.12;715587;4905;0;88988.46;1847;43;2010251.52;40464;330;79637.04;1603;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;ATATP.E;ATP YAZILIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATATP;SI;0;0;0;0;;0;109.9;108.9;108.9;105.5;111.5;105.5;105.5;-4.004;105.5;106.4;108.423;117638131.9;1084996;6788;0;2866356.9;26321;170;1171472;11104;46;261112.5;2475;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;AVPGY.E;AVRUPAKENT GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVPGY;SI;0;0;0;0;;0;54.95;54.5;54.5;54;54.55;54;54;-1.729;53.95;54;54.24;90143191.7;1661947;6573;0;1024109.5;18791;96;2453922;45443;65;2052864;38016;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;AYDEM.E;AYDEM ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYDEM;SI;0;0;0;0;;0;23.94;23.96;23.96;23.38;24;23.56;23.56;-1.587;23.56;23.58;23.652;59510197.5;2516123;4264;0;129935.08;5423;56;822573.84;34914;41;1196730.2;50795;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;AYGAZ.E;AYGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYGAZ;SI;0;0;0;0;;0;165;166.1;166.1;166;176.9;176.9;176.9;7.212;176.8;176.9;172.796;367786121.3;2136827;9849;0;155469.6;936;44;63170105.5;357095;178;2638109.7;14913;13;0;0;0;0;0;0;167;167;167;41750000;250000;1;0;0;0;0;0
2024-12-31;AZTEK.E;AZTEK TEKNOLOJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAZTEK;SI;0;0;0;0;;0;46.68;46.68;46.68;46;47.08;46.74;46.74;0.129;46.72;46.74;46.475;42814792.9;921243;5073;0;160719.24;3443;41;288432.54;6171;23;16966.62;363;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;BAGFS.E;BAGFAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBAGFS;SI;0;0;0;0;;0;22.06;22.04;22.04;21.68;22.24;21.92;21.92;-0.635;21.9;21.92;21.925;13840375.24;631273;1968;0;14656.6;665;27;554006.08;25274;25;29833.12;1361;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-31;BANVT.E;BANVIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBANVT;SI;0;0;0;0;;0;303.75;304;304;298.5;306.75;301;301;-0.905;300.75;301;300.66;92636660;308111;6655;0;159296;524;27;1254869;4169;103;649859;2159;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;BASGZ.E;BASKENT DOGALGAZ GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBASGZ;SI;0;0;0;0;;0;29.7;29.8;29.8;28.82;30.34;28.82;28.82;-2.963;28.82;29.12;29.501;58672816.42;1988865;3473;0;58080.2;1949;39;7238661.76;251168;119;13648085.66;473563;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;BERA.E;BERA HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBERA;SI;0;1;0;0;;0;15.08;15.08;15.08;14.7;15.15;14.93;14.93;-0.995;14.93;14.94;14.913;79984378.04;5363295;8115;0;410975.24;27253;53;1978478.81;132517;67;216485;14500;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-31;BFREN.E;BOSCH FREN SISTEMLERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBFREN;SI;0;0;0;0;;0;688;688.5;688.5;674.5;690;678.5;678.5;-1.381;678.5;679;679.294;44344328.5;65280;4198;0;284350.5;413;31;658823.5;971;49;86848;128;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
