SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
CONTRACT CODE,MARKET,MARKET SEGMENT,INSTRUMENT TYPE,UNDERLYING SECURITY,INSTRUMENT CLASS,OPTION TYPE,MATURITY DATE,LAST TRADE DATE,OPTION TYPE,STRIKE PRICE,CONTRACT GROUP,CONTRACT GROUP NUMBER,CONTRACT SIZE,STATUS,FUTURE/OPTION,MAXIMUM BLOCK SIZE,STRIKE PRICE DECIMAL,SETTLEMENT TYPE,CURRENCY,LAST SETTLEMENT PRICE,LOW LIMIT,UP LIMIT,TICK PRICE,PRICE DECIMAL,DERIVATIVE LEVEL,FLEXIBLE PRODUCT,NEAREST MONTH CONTRACT(M1),SECOND NEAREST MONTH CONTRACT(M2),NOTIONAL VALUE,RESET DATE,DELIVERY DATE,ACCRUED INTEREST
O_ENKAIE0125C60.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,60,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125C62.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,62,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125C64.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,64,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125C66.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,66,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125C68.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,68,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125C70.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,70,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125C72.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-01-31,2025-01-31,C,72,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P43.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,43,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P44.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,44,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P45.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,45,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P46.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,46,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P47.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,47,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.04,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P48.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,48,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.13,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P49.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,49,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.32,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P50.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,50,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.67,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P52.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,52,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.93,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P54.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,54,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.71,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P56.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,56,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,5.67,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P58.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,58,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,7.66,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P60.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,60,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,9.65,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0125P62.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-01-31,2025-01-31,P,62,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,11.64,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C49.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,49,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.86,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C50.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,50,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.25,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C52.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,52,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.22,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C54.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,54,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.45,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C56.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,56,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.9,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C58.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,58,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.54,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C60.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,60,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.31,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C62.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,62,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.17,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C64.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,64,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.09,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C66.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,66,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.05,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C68.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,68,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.02,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C70.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,70,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C72.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,72,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225C74.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-02-28,2025-02-28,C,74,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P44.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,44,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.2,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P45.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,45,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.3,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P46.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,46,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.44,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P47.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,47,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.62,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P48.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,48,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.86,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P49.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,49,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.15,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P50.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,50,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.51,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P52.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,52,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.42,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P54.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,54,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.58,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P56.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,56,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,4.97,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P58.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,58,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,6.54,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P60.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,60,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,8.24,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P62.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,62,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,10.04,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0225P64.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-02-28,2025-02-28,P,64,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,11.89,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C50.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,50,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,4.89,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C52.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,52,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.79,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C54.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,54,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.88,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C56.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,56,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.15,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C58.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,58,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.57,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C60.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,60,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.13,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C62.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,62,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.79,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C64.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,64,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.55,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C66.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,66,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.38,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325C68.00,D_EQ,SSO,D_EQ_ECP,ENKAI.E,DE_ENKAI_ECP,E,2025-03-28,2025-03-28,C,68,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.25,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325P45.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-03-28,2025-03-28,P,45,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.54,,,0.01,2,1,N,,,100, , ,
O_ENKAIE0325P46.00,D_EQ,SSO,D_EQ_EPP,ENKAI.E,DE_ENKAI_EPP,E,2025-03-28,2025-03-28,P,46,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.71,,,0.01,2,1,N,,,100, , ,
