TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
2024-12-24;AHGAZ.E;AHLATCI DOGALGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAHGAZ;SI;0;0;0;0;;0;20.18;20.18;20.18;19.8;20.24;20.06;20.06;-0.595;20.04;20.06;20.021;70972599.27;3544831;3073;0;205472.76;10182;81;1722692.62;85877;25;364450.08;18168;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AHSGY.E;AHES GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAHSGY;SI;0;0;0;0;;0;21.62;21.74;21.74;21.74;22.7;22.22;22.22;2.775;22.2;22.22;22.258;57744043.3;2594358;4718;0;185529.16;8534;47;620404.62;27921;36;89591.04;4032;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;AKBNK.AOF;AKBANK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFAKBNK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AKBNK.E;AKBANK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKBNK;SI;0;1;1;0;;0;59.3;59.2;59.2;58.95;60.45;60.25;60.25;1.602;60.2;60.25;59.513;2445810398.75;41096970;32445;0;28270841.6;477548;391;72758924.25;1207617;253;21095633.75;350135;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AKCNS.E;AKCANSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKCNS;SI;0;0;0;0;;0;176.4;176.5;176.5;174;178.3;175.4;175.4;-0.567;175.4;175.5;176.237;43427410.3;246415;4127;0;98663.5;559;28;657574.6;3749;26;65424.2;373;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;AKENR.E;AK ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKENR;SI;0;0;0;0;;0;11.02;11.02;11.02;10.91;11.09;11.04;11.04;0.181;11.04;11.05;11.01;53978723.54;4902565;4773;0;288283.2;26160;102;880009.44;79711;54;15091.68;1367;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AKFGY.E;AKFEN GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFGY;SI;0;1;0;0;;0;2.1;2.1;2.1;2.1;2.13;2.12;2.12;0.952;2.12;2.13;2.113;59939220.13;28360590;2092;0;251943.3;119973;59;764946.88;360824;24;207439.88;97849;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AKFYE.E;AKFEN YEN. ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKFYE;SI;0;1;0;0;;0;18.83;18.83;18.83;18.58;19.25;19.2;19.2;1.965;19.19;19.2;18.88;85712399.41;4539887;7646;0;318019.87;16889;77;1556486.4;81067;97;351782.4;18322;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AKGRT.E;AKSIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKGRT;SI;0;0;0;0;;0;6.99;7;7;6.9;7.08;6.97;6.97;-0.286;6.96;6.97;6.973;54761842.07;7853435;3670;0;101150;14450;64;670653.4;96220;24;2043206.71;293143;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AKSA.E;AKSA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSA;SI;0;1;0;0;;0;11.44;11.55;11.55;11.36;11.92;11.5;11.5;0.524;11.49;11.5;11.622;289332418.61;24895133;22152;0;1529497.2;132424;160;3947294.5;343243;71;613398.5;53339;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;AKSEN.E;AKSA ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSEN;SI;0;1;0;0;;0;35.42;35.2;35.2;34.96;36.64;36.4;36.4;2.767;36.4;36.56;35.668;346770728.36;9722311;11515;0;299059.2;8496;125;7342571.6;201719;137;32032;880;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;AKSGY.E;AKIS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSGY;SI;0;0;0;0;;0;6.99;7;7;6.9;7.17;7.07;7.07;1.144;7.03;7.07;7.028;16422228.77;2336662;1513;0;1407;201;8;747136.39;105677;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ALARK.AOF;ALARKO HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFALARK;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ALARK.E;ALARKO HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALARK;SI;0;1;1;0;;0;90.95;90.95;90.95;89.75;91.3;90.6;90.6;-0.385;90.55;90.6;90.547;314755301.95;3476143;15994;0;1732051.8;19044;171;9417235.8;103943;96;2006246.4;22144;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ALBRK.E;ALBARAKA TURK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALBRK;SI;0;0;0;0;;0;6.12;6.12;6.12;6.02;6.2;6.15;6.15;0.49;6.13;6.15;6.106;64851216.42;10620544;3176;0;254671.56;41613;92;1434395.25;233235;52;4218.9;686;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ALCAR.E;ALARKO CARRIER;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCAR;SI;0;0;0;0;;0;970.5;972.5;972.5;971.5;997;975;975;0.464;975;975.5;984.626;23422291.5;23788;1931;0;91415;94;18;100425;103;21;39975;41;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ALCTL.E;ALCATEL LUCENT TELETAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCTL;SI;0;0;0;0;;0;118.9;119.1;119.1;117.1;120;118.5;118.5;-0.336;118.5;118.6;118.746;27308515.9;229974;2507;0;188297.1;1581;21;507535.5;4283;25;258330;2180;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ALFAS.E;ALFA SOLAR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALFAS;SI;0;1;0;0;;0;61.9;61.9;61.9;60.85;62.8;61.9;61.9;0;61.8;61.9;61.795;137079333.65;2218278;9369;0;429957.4;6946;67;3251792.7;52533;65;28102.6;454;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ALGYO.E;ALARKO GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALGYO;SI;0;0;0;0;;0;19.79;19.79;19.79;19.72;20.02;20.02;20.02;1.162;20;20.02;19.833;32457751.7;1636580;3097;0;293822.13;14847;48;553112.56;27628;35;35315.28;1764;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ALKA.E;ALKIM KAGIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKA;SI;0;0;0;0;;0;8.43;8.43;8.43;8.37;8.63;8.4;8.4;-0.356;8.4;8.46;8.489;102074996.54;12024468;8957;0;253009.59;30013;55;1255464;149460;66;157147.2;18708;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ALKIM.E;ALKIM KIMYA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKIM;SI;0;0;0;0;;0;18.05;18.05;18.05;17.72;18.25;17.85;17.85;-1.108;17.84;17.85;17.96;28285916.99;1574946;3011;0;42940.95;2379;44;396394.95;22207;22;24793.65;1389;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ALTNY.E;ALTINAY SAVUNMA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALTNY;SI;0;1;0;0;;0;86.3;86.5;86.5;84.45;87.75;84.65;84.65;-1.912;84.65;84.7;86.185;342939623.05;3979097;28469;0;3253957;37618;285;6072960.3;71742;261;2000025.55;23627;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ALVES.E;ALVES KABLO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTALVES;SI;0;0;0;0;;0;35.34;35.34;35.34;34.98;37.5;35.6;35.6;0.736;35.6;35.66;36.136;207010685.22;5728596;17747;0;123548.64;3496;124;894699.2;25132;70;103560.4;2909;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ANHYT.E;ANADOLU HAYAT EMEK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANHYT;SI;0;0;0;0;;0;103.1;102.6;102.6;100.4;103.9;103.8;103.8;0.679;103.7;103.8;101.645;70323196.7;691853;3494;0;315289.8;3073;73;2904012.6;27977;54;321053.4;3093;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ANSGR.E;ANADOLU SIGORTA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTANSGR;SI;0;1;0;0;;0;101.5;101.5;101.5;98;103.6;102.7;102.7;1.182;102.6;102.7;100.564;182423398.15;1814002;8533;0;613872;6048;58;1001735.8;9754;50;174281.9;1697;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ARASE.E;DOGU ARAS ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARASE;SI;0;0;0;0;;0;51.35;51.65;51.65;51.15;51.95;51.4;51.4;0.097;51.4;51.45;51.503;17761525.05;344863;1658;0;7231;140;12;303208.6;5899;14;527723.8;10267;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ARCLK.E;ARCELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARCLK;SI;0;1;0;0;;0;139.4;139.9;139.9;139.9;142.5;141.3;141.3;1.363;141.2;141.3;141.137;117254395.2;830787;8096;0;1116122.2;7978;86;5176808.1;36637;65;2004623.1;14187;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ARDYZ.E;ARD BILISIM TEKNOLOJILERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARDYZ;SI;0;1;0;0;;0;40.14;40.14;40.14;38.38;40.58;40.2;40.2;0.149;40.2;40.22;39.432;146734229.34;3721237;9664;0;322484.76;8034;55;3978513.6;98968;60;656747.4;16337;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ARENA.E;ARENA BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARENA;SI;0;0;0;0;;0;33.46;33.34;33.34;32.4;33.44;33.44;33.44;-0.06;33.4;33.44;32.862;73325085.04;2231270;5162;0;482529.82;14473;127;1695675.52;50708;52;1194744.32;35728;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ARTMS.E;ARTEMIS HALI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTARTMS;SI;0;0;0;0;;0;30.12;30.36;30.36;29.8;32.9;31.4;31.4;4.25;31.38;31.42;31.426;70334497.66;2238066;8457;0;131610.6;4335;51;137375;4375;23;67824;2160;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ASELS.AOF;ASELSAN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASELS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ASELS.E;ASELSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASELS;SI;0;1;1;0;;0;72.05;72.05;72.05;70.85;73.45;72.65;72.65;0.833;72.6;72.65;72.437;2573428817.25;35526356;45316;0;14568437.95;202199;1034;34053670.4;468736;197;8827919.45;121513;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ASGYO.E;ASCE GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASGYO;SI;0;0;0;0;;0;12.58;12.65;12.65;12.5;12.94;12.65;12.65;0.556;12.65;12.68;12.753;53765354.53;4215910;5700;0;158959.9;12566;68;906271.3;71642;31;327230.2;25868;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ASTOR.AOF;ASTOR ENERJI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFASTOR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ASTOR.E;ASTOR ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASTOR;SI;0;1;1;0;;0;107.1;106.5;106.5;104.5;109.8;106.5;106.5;-0.56;106.5;106.7;107.466;1538666945.8;14317725;36800;0;5239587;49198;292;29144044.5;273653;170;3743262;35148;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;ASUZU.E;ANADOLU ISUZU;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTASUZU;SI;0;0;0;0;;0;65.6;65.55;65.55;64.95;66.3;65.8;65.8;0.305;65.8;65.9;65.565;27979904.65;426753;3723;0;389825.85;5947;35;660434.6;10037;22;93370.2;1419;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ATAKP.E;ATAKEY PATATES;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATAKP;SI;0;0;0;0;;0;44.12;44.12;44.12;43.64;44.62;44.62;44.62;1.133;44.44;44.62;44.214;12648343.24;286074;2419;0;11118.24;252;27;892846.2;20010;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;ATATP.E;ATP YAZILIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTATATP;SI;0;0;0;0;;0;94.5;95.1;95.1;93.9;97.5;95.05;95.05;0.582;95.05;95.95;95.287;40826528.75;428460;3407;0;71039.7;747;5;582086.2;6124;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;AVPGY.E;AVRUPAKENT GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVPGY;SI;0;0;0;0;;0;54.85;54.75;54.75;54.2;56;55.6;55.6;1.367;55.55;55.6;54.633;100637846.15;1842059;8006;0;448238.25;8187;55;1302652.4;23429;107;175974;3165;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;AYDEM.E;AYDEM ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYDEM;SI;0;0;0;0;;0;23.16;23.14;23.14;23.14;23.68;23.66;23.66;2.159;23.66;23.68;23.451;44727056.8;1907233;3614;0;741405.6;32040;75;555229.22;23467;31;140280.14;5929;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AYGAZ.E;AYGAZ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYGAZ;SI;0;0;0;0;;0;162.5;162.5;162.5;161.7;164.4;163.7;163.7;0.738;163.7;163.9;163.263;24593987.1;150640;2366;0;250900;1544;77;296951.8;1814;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;AZTEK.E;AZTEK TEKNOLOJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTAZTEK;SI;0;0;0;0;;0;46.12;46.3;46.3;46;47.2;47.2;47.2;2.342;47.2;47.22;46.506;42710398.18;918394;5554;0;112462.7;2429;37;320204.8;6784;57;425272;9010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;BAGFS.E;BAGFAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBAGFS;SI;0;0;0;0;;0;22.06;22.18;22.18;21.54;22.18;21.54;21.54;-2.357;21.54;21.58;21.8;18524842.52;849763;2083;0;7918.26;357;20;186751.8;8670;33;43123.08;2002;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024-12-24;BANVT.E;BANVIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBANVT;SI;0;0;0;0;;0;302.25;302.5;302.5;300.5;313.5;306;306;1.241;306;306.25;305.756;110235914.75;360535;7712;0;147317.5;487;24;975222;3187;42;56610;185;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;BASGZ.E;BASKENT DOGALGAZ GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBASGZ;SI;0;0;0;0;;0;28.64;28.64;28.64;28.44;29.1;28.84;28.84;0.698;28.84;29.08;28.796;12355401.64;429063;2129;0;47943.36;1674;41;278075.28;9642;21;6056.4;210;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;BERA.E;BERA HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBERA;SI;0;1;0;0;;0;14.4;14.45;14.45;14.37;14.61;14.5;14.5;0.694;14.5;14.52;14.49;64245274.34;4433874;6477;0;1024837.35;70923;61;2444439;168582;65;568646.5;39217;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2024-12-24;BFREN.E;BOSCH FREN SISTEMLERI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTBFREN;SI;0;0;0;0;;0;670;670.5;670.5;668;678.5;672;672;0.299;672;673.5;671.718;26970835.5;40152;3048;0;93199.5;139;12;977760;1455;26;422016;628;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
