SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
F_ALARK0125,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,97.44,87.7,107.18,0.01,2,1,N,,,100, , ,
F_ALARK1124,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,94.64,85.18,104.1,0.01,2,1,N,,,100, , ,
F_ALARK1224,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,97.66,87.9,107.42,0.01,2,1,N,,,100, , ,
F_ARCLK0125,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,142.03,127.83,156.23,0.01,2,1,N,,,100, , ,
F_ARCLK1124,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,134.29,120.87,147.71,0.01,2,1,N,,,100, , ,
F_ARCLK1224,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,138.2,124.38,152.02,0.01,2,1,N,,,100, , ,
F_ASELS0125,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,70.43,63.39,77.47,0.01,2,1,N,,,100, , ,
F_ASELS1124,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,66.67,60.01,73.33,0.01,2,1,N,,,100, , ,
F_ASELS1224,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,68.27,61.45,75.09,0.01,2,1,N,,,100, , ,
F_ASTOR0125,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,92.44,83.2,101.68,0.01,2,1,N,,,100, , ,
F_ASTOR1124,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,89.7,80.73,98.67,0.01,2,1,N,,,100, , ,
F_ASTOR1224,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,90.87,81.79,99.95,0.01,2,1,N,,,100, , ,
F_BIMAS0125,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,519.41,467.47,571.35,0.01,2,1,N,,,100, , ,
F_BIMAS1124,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,498.4,448.56,548.24,0.01,2,1,N,,,100, , ,
F_BIMAS1224,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,505.34,454.81,555.87,0.01,2,1,N,,,100, , ,
F_BRSAN0125,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,509.05,458.15,559.95,0.01,2,1,N,,,100, , ,
F_BRSAN1124,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,489.04,440.14,537.94,0.01,2,1,N,,,100, , ,
F_BRSAN1224,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,491.17,442.06,540.28,0.01,2,1,N,,,100, , ,
F_CIMSA0125,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,39.97,35.98,43.96,0.01,2,1,N,,,100, , ,
F_CIMSA1124,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,37.72,33.95,41.49,0.01,2,1,N,,,100, , ,
F_CIMSA1224,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,39.12,35.21,43.03,0.01,2,1,N,,,100, , ,
F_CNHTRY0225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-02-28,2025-02-28,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.4677,4.921,6.0144,0.00010,4,1,N,,,10000, ,,
F_CNHTRY1124,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2024-11-29,2024-11-29,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,4.9821,4.4839,5.4803,0.00010,4,1,N,,,10000, ,,
F_CNHTRY1224,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2024-12-31,2024-12-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.2351,4.7116,5.7586,0.00010,4,1,N,,,10000, ,,
F_CNHTRY1225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-12-31,2025-12-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,6.9686,6.2718,7.6654,0.00010,4,1,N,,,10000, ,,
F_DOAS0125,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,215.14,193.63,236.65,0.01,2,1,N,,,100, , ,
F_DOAS1124,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,210.83,189.75,231.91,0.01,2,1,N,,,100, , ,
F_DOAS1224,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,211.51,190.36,232.66,0.01,2,1,N,,,100, , ,
F_DOHOL0125,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.18,12.77,15.59,0.01,2,1,N,,,100, , ,
F_DOHOL1124,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,13.24,11.92,14.56,0.01,2,1,N,,,100, , ,
F_DOHOL1224,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,13.69,12.33,15.05,0.01,2,1,N,,,100, , ,
F_EKGYO0125,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,10.53,9.48,11.58,0.01,2,1,N,,,100, , ,
F_EKGYO1124,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,9.95,8.96,10.94,0.01,2,1,N,,,100, , ,
F_EKGYO1224,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,10.3,9.27,11.33,0.01,2,1,N,,,100, , ,
F_ELCBAS0125,D_EL,ENF,D_EL_FUT,D_ELCBAS01,DE_ELCBAS01B_FUT,,2025-01-31,2025-01-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2505,2004,3006,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0225,D_EL,ENF,D_EL_FUT,D_ELCBAS02,DE_ELCBAS02B_FUT,,2025-02-28,2025-02-28,,0,S,0,67.2,A,Future,50,,Cash Settlement,TRY,2582.8,2066.3,3099.3,0.1,2,1,N,,,67.2, ,,
F_ELCBAS0325,D_EL,ENF,D_EL_FUT,D_ELCBAS03,DE_ELCBAS03B_FUT,,2025-04-02,2025-03-28,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2563.2,2050.6,3075.8,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0425,D_EL,ENF,D_EL_FUT,D_ELCBAS04,DE_ELCBAS04B_FUT,,2025-04-30,2025-04-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2393.3,1914.7,2871.9,0.1,2,1,N,,,72, ,,
F_ELCBAS0525,D_EL,ENF,D_EL_FUT,D_ELCBAS05,DE_ELCBAS05B_FUT,,2025-06-02,2025-05-30,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2336.1,1868.9,2803.3,0.1,2,1,N,,,74.4, ,,
F_ELCBAS1124,D_EL,ENF,D_EL_FUT,D_ELCBAS11,DE_ELCBAS11B_FUT,,2024-12-02,2024-11-29,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2460,1968,2952,0.1,2,1,N,,,72, ,,
F_ELCBAS1224,D_EL,ENF,D_EL_FUT,D_ELCBAS12,DE_ELCBAS12B_FUT,,2024-12-31,2024-12-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2505,2004,3006,0.1,2,1,N,,,74.4, ,,
F_ELCBASQ125,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2024-12-30,2024-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2750,2200,3300,0.1,2,1,N,,,216, ,,
F_ELCBASQ126,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2025-12-30,2025-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2450,1960,2940,0.1,2,1,N,,,216, ,,
F_ELCBASQ225,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2025-03-28,2025-03-28,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,2600,2080,3120,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ226,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2026-03-30,2026-03-30,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,3100,2480,3720,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ325,D_EL,ENF,D_EL_FUT,D_ELCBASQ3,DE_ELCBASQ3B_FUT,,2025-06-27,2025-06-27,,0,S,0,220.8,A,Future,50,,Cash Settlement,TRY,3150,2520,3780,0.1,2,1,N,,,220.8, ,,
F_ELCBASQ326,D_EL,ENF,D_EL_FUT,D_ELCBASQ3,DE_ELCBASQ3B_FUT,,2026-06-29,2026-06-29,,0,S,0,220.8,A,Future,50,,Cash Settlement,TRY,3800,3040,4560,0.1,2,1,N,,,220.8, ,,
F_ELCBASQ425,D_EL,ENF,D_EL_FUT,D_ELCBASQ4,DE_ELCBASQ4B_FUT,,2025-09-29,2025-09-29,,0,S,0,220.8,A,Future,50,,Cash Settlement,TRY,3080,2464,3696,0.1,2,1,N,,,220.8, ,,
F_ELCBASQ426,D_EL,ENF,D_EL_FUT,D_ELCBASQ4,DE_ELCBASQ4B_FUT,,2026-09-29,2026-09-29,,0,S,0,220.8,A,Future,50,,Cash Settlement,TRY,3700,2960,4440,0.1,2,1,N,,,220.8, ,,
F_ELCBASY25,D_EL,ENF,D_EL_FUT,D_ELCBASY,DE_ELCBASYB_FUT,,2024-12-26,2024-12-26,,0,S,0,876,A,Future,50,,Cash Settlement,TRY,3135,2508,3762,0.1,2,1,N,,,876, ,,
F_ELCBASY26,D_EL,ENF,D_EL_FUT,D_ELCBASY,DE_ELCBASYB_FUT,,2025-12-26,2025-12-26,,0,S,0,876,A,Future,50,,Cash Settlement,TRY,3263,2610.4,3915.6,0.1,2,1,N,,,876, ,,
F_ENJSA0125,D_EQ,SSF,D_EQ_FPD,ENJSA.E,DE_ENJSA_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,60.01,54.01,66.01,0.01,2,1,N,,,100, , ,
F_ENJSA1124,D_EQ,SSF,D_EQ_FPD,ENJSA.E,DE_ENJSA_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,57.36,51.63,63.09,0.01,2,1,N,,,100, , ,
F_ENJSA1224,D_EQ,SSF,D_EQ_FPD,ENJSA.E,DE_ENJSA_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,59.28,53.36,65.2,0.01,2,1,N,,,100, , ,
F_ENKAI0125,D_EQ,SSF,D_EQ_FPD,ENKAI.E,DE_ENKAI_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,54.84,49.36,60.32,0.01,2,1,N,,,100, , ,
F_ENKAI1124,D_EQ,SSF,D_EQ_FPD,ENKAI.E,DE_ENKAI_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,52.62,47.36,57.88,0.01,2,1,N,,,100, , ,
F_ENKAI1224,D_EQ,SSF,D_EQ_FPD,ENKAI.E,DE_ENKAI_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,53.49,48.15,58.83,0.01,2,1,N,,,100, , ,
F_EREGL0125,D_EQ,SSF,D_EQ_FPD,EREGL.E,DE_EREGL_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,53.8,48.42,59.18,0.01,2,1,N,,,100, , ,
F_EREGL1124,D_EQ,SSF,D_EQ_FPD,EREGL.E,DE_EREGL_FPD,,2024-11-29,2024-11-29,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,50.63,45.57,55.69,0.01,2,1,N,,,100, , ,
