index,exchange,symbol,timestamp,local_timestamp,matchId,orderId,side,price,amount,askPrice,askQty,bidPrice,bidQty,state
39,bist,TSKB.E,1707462008293003137,1707462008293003137,782224475017021839,7822247069458701693,B,8.980,1000,8.990,38841,8.970,5626,P_SUREKLI_ISLEM
40,bist,TSKB.E,1707462008293254174,1707462008293254174,782224475017021841,7822247069458711713,S,8.980,1400,8.980,19568,8.970,5626,P_SUREKLI_ISLEM
41,bist,TSKB.E,1707462008311152323,1707462008311152323,782224475017021842,7822247069458678798,B,8.970,249,8.980,19568,8.970,5377,P_SUREKLI_ISLEM
42,bist,TSKB.E,1707462008311152323,1707462008311152323,782224475017021843,7822247069458698535,B,8.970,150,8.980,19568,8.970,5227,P_SUREKLI_ISLEM
43,bist,TSKB.E,1707462008311152323,1707462008311152323,782224475017021844,7822247069458706909,B,8.970,2556,8.980,19568,8.970,2671,P_SUREKLI_ISLEM
44,bist,TSKB.E,1707462008311152323,1707462008311152323,782224475017021845,7822247069458706910,B,8.970,2073,8.980,19568,8.970,598,P_SUREKLI_ISLEM
45,bist,TSKB.E,1707462008311152323,1707462008311152323,782224475017021846,7822247069458706911,B,8.970,598,8.980,19568,8.960,23191,P_SUREKLI_ISLEM
46,bist,TSKB.E,1707462008311415603,1707462008311415603,782224475017021851,7822247069458711771,S,8.970,14374,8.970,2492,8.960,17988,P_SUREKLI_ISLEM
47,bist,TSKB.E,1707462008311415603,1707462008311415603,782224475017021852,7822247069458711774,S,8.970,667,8.970,1825,8.960,17988,P_SUREKLI_ISLEM
48,bist,TSKB.E,1707462008311433672,1707462008311433672,782224475017021853,7822247069458711777,S,8.970,888,8.970,937,8.960,17988,P_SUREKLI_ISLEM
49,bist,TSKB.E,1707462008311433672,1707462008311433672,782224475017021854,7822247069458711778,S,8.970,715,8.970,222,8.960,17988,P_SUREKLI_ISLEM
50,bist,TSKB.E,1707462008311433672,1707462008311433672,782224475017021855,7822247069458711781,S,8.970,222,8.980,19568,8.960,17988,P_SUREKLI_ISLEM
51,bist,TSKB.E,1707462009206636135,1707462009206636135,782224475017022467,7822247069458711790,B,8.970,707,8.980,23553,8.970,28052,P_SUREKLI_ISLEM
52,bist,TSKB.E,1707462009206724356,1707462009206724356,782224475017022468,7822247069458711713,S,8.980,26,8.980,23527,8.970,28052,P_SUREKLI_ISLEM
53,bist,TSKB.E,1707462009459580670,1707462009459580670,782224475017022535,7822247069458711790,B,8.970,16968,8.980,28027,8.970,11084,P_SUREKLI_ISLEM
54,bist,TSKB.E,1707462009459580670,1707462009459580670,782224475017022536,7822247069458711802,B,8.970,584,8.980,28027,8.970,10500,P_SUREKLI_ISLEM
55,bist,TSKB.E,1707462009459580670,1707462009459580670,782224475017022537,7822247069458711804,B,8.970,500,8.980,28027,8.970,10000,P_SUREKLI_ISLEM
56,bist,TSKB.E,1707462009459580670,1707462009459580670,782224475017022538,7822247069458711826,B,8.970,10000,8.980,28027,8.960,18082,P_SUREKLI_ISLEM
57,bist,TSKB.E,1707462010017506164,1707462010017506164,782224475017022835,7822247069458711713,S,8.980,1,8.980,28176,8.970,3100,P_SUREKLI_ISLEM
58,bist,TSKB.E,1707462010017579694,1707462010017579694,782224475017022836,7822247069458716742,B,8.970,3100,8.980,28176,8.960,18697,P_SUREKLI_ISLEM
59,bist,TSKB.E,1707462010537394889,1707462010537394889,782224475017023219,7822247069458711713,S,8.980,2,8.980,28174,8.960,18697,P_SUREKLI_ISLEM
60,bist,TSKB.E,1707462011349574792,1707462011349574792,782224475017023809,7822247069458711713,S,8.980,2,8.980,28172,8.960,18697,P_SUREKLI_ISLEM
61,bist,TSKB.E,1707462013083162433,1707462013083162433,782224475017024557,7822247069458379709,B,8.960,4,8.970,3434,8.960,15717,P_SUREKLI_ISLEM
62,bist,TSKB.E,1707462013083162433,1707462013083162433,782224475017024558,7822247069458660973,B,8.960,4,8.970,3434,8.960,15713,P_SUREKLI_ISLEM
63,bist,TSKB.E,1707462013816964135,1707462013816964135,782224475017024936,7822247069458660973,B,8.960,537,8.970,3434,8.960,15176,P_SUREKLI_ISLEM
64,bist,TSKB.E,1707462013816964135,1707462013816964135,782224475017024937,7822247069458661388,B,8.960,1463,8.970,3434,8.960,13713,P_SUREKLI_ISLEM
65,bist,TSKB.E,1707462013817045749,1707462013817045749,782224475017024938,7822247069458661388,B,8.960,26,8.970,3434,8.960,13687,P_SUREKLI_ISLEM
66,bist,TSKB.E,1707462014332925827,1707462014332925827,782224475017025153,7822247069458732211,S,8.970,5,8.970,3429,8.960,12738,P_SUREKLI_ISLEM
67,bist,TSKB.E,1707462014406860550,1707462014406860550,782224475017025157,7822247069458732211,S,8.970,6,8.970,3423,8.960,12738,P_SUREKLI_ISLEM
68,bist,TSKB.E,1707462014616183001,1707462014616183001,782224475017025210,7822247069458732211,S,8.970,500,8.970,2923,8.960,12738,P_SUREKLI_ISLEM
69,bist,TSKB.E,1707462014729830628,1707462014729830628,782224475017025245,7822247069458732211,S,8.970,150,8.970,2773,8.960,12738,P_SUREKLI_ISLEM
70,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025518,7822247069458732211,S,8.970,339,8.970,2434,8.960,12738,P_SUREKLI_ISLEM
71,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025519,7822247069458732212,S,8.970,667,8.970,1767,8.960,12738,P_SUREKLI_ISLEM
72,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025520,7822247069458732219,S,8.970,868,8.970,899,8.960,12738,P_SUREKLI_ISLEM
73,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025521,7822247069458732220,S,8.970,677,8.970,222,8.960,12738,P_SUREKLI_ISLEM
74,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025522,7822247069458733497,S,8.970,222,8.980,37212,8.960,12738,P_SUREKLI_ISLEM
