index,exchange,symbol,timestamp,local_timestamp,matchId,orderId,side,price,amount,askPrice,askQty,bidPrice,bidQty,state
23,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839667,7829370530417002454,B,8.040,100,8.050,73927,8.040,39996,P_SUREKLI_ISLEM
24,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839668,7829370530417002628,B,8.040,2,8.050,73927,8.040,39994,P_SUREKLI_ISLEM
25,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839669,7829370530417005969,B,8.040,10,8.050,73927,8.040,39984,P_SUREKLI_ISLEM
26,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839670,7829370530417006969,B,8.040,15,8.050,73927,8.040,39969,P_SUREKLI_ISLEM
27,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839671,7829370530417007082,B,8.040,50,8.050,73927,8.040,39919,P_SUREKLI_ISLEM
28,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839672,7829370530417007980,B,8.040,7,8.050,73927,8.040,39912,P_SUREKLI_ISLEM
29,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839673,7829370530417008269,B,8.040,50,8.050,73927,8.040,39862,P_SUREKLI_ISLEM
30,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839674,7829370530417009554,B,8.040,5,8.050,73927,8.040,39857,P_SUREKLI_ISLEM
31,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839675,7829370530417009866,B,8.040,129,8.050,73927,8.040,39728,P_SUREKLI_ISLEM
32,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839676,7829370530417011516,B,8.040,100,8.050,73927,8.040,39628,P_SUREKLI_ISLEM
33,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839677,7829370530417011548,B,8.040,14,8.050,73927,8.040,39614,P_SUREKLI_ISLEM
34,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839678,7829370530417012293,B,8.040,75,8.050,73927,8.040,39539,P_SUREKLI_ISLEM
35,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839679,7829370530417012547,B,8.040,5,8.050,73927,8.040,39534,P_SUREKLI_ISLEM
36,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839680,7829370530417013826,B,8.040,15,8.050,73927,8.040,39519,P_SUREKLI_ISLEM
37,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839681,7829370530417013940,B,8.040,20,8.050,73927,8.040,39499,P_SUREKLI_ISLEM
38,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839682,7829370530417014229,B,8.040,1,8.050,73927,8.040,39498,P_SUREKLI_ISLEM
39,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839683,7829370530417014471,B,8.040,20,8.050,73927,8.040,39478,P_SUREKLI_ISLEM
40,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839684,7829370530417015167,B,8.040,20,8.050,73927,8.040,39458,P_SUREKLI_ISLEM
41,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839685,7829370530417015232,B,8.040,143,8.050,73927,8.040,39315,P_SUREKLI_ISLEM
42,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839686,7829370530417015653,B,8.040,1,8.050,73927,8.040,39314,P_SUREKLI_ISLEM
43,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839687,7829370530417016962,B,8.040,3,8.050,73927,8.040,39311,P_SUREKLI_ISLEM
44,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839688,7829370530417017289,B,8.040,3,8.050,73927,8.040,39308,P_SUREKLI_ISLEM
45,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839689,7829370530417019275,B,8.040,25,8.050,73927,8.040,39283,P_SUREKLI_ISLEM
46,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839690,7829370530417020120,B,8.040,160,8.050,73927,8.040,39123,P_SUREKLI_ISLEM
47,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839691,7829370530417020541,B,8.040,2,8.050,73927,8.040,39121,P_SUREKLI_ISLEM
48,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839692,7829370530417020886,B,8.040,7,8.050,73927,8.040,39114,P_SUREKLI_ISLEM
49,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839693,7829370530417021379,B,8.040,250,8.050,73927,8.040,38864,P_SUREKLI_ISLEM
50,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839694,7829370530417021455,B,8.040,3,8.050,73927,8.040,38861,P_SUREKLI_ISLEM
51,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839695,7829370530417021963,B,8.040,200,8.050,73927,8.040,38661,P_SUREKLI_ISLEM
52,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839696,7829370530417023146,B,8.040,125,8.050,73927,8.040,38536,P_SUREKLI_ISLEM
53,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839697,7829370530417023282,B,8.040,5,8.050,73927,8.040,38531,P_SUREKLI_ISLEM
54,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839698,7829370530417023479,B,8.040,1,8.050,73927,8.040,38530,P_SUREKLI_ISLEM
55,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839699,7829370530417023553,B,8.040,4968,8.050,73927,8.040,33562,P_SUREKLI_ISLEM
56,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839700,7829370530417023721,B,8.040,22,8.050,73927,8.040,33540,P_SUREKLI_ISLEM
57,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839701,7829370530417023740,B,8.040,1,8.050,73927,8.040,33539,P_SUREKLI_ISLEM
58,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839702,7829370530417023776,B,8.040,1,8.050,73927,8.040,33538,P_SUREKLI_ISLEM
59,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839703,7829370530417024240,B,8.040,11,8.050,73927,8.040,33527,P_SUREKLI_ISLEM
60,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839704,7829370530417024640,B,8.040,1,8.050,73927,8.040,33526,P_SUREKLI_ISLEM
61,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839705,7829370530417024802,B,8.040,1454,8.050,73927,8.040,32072,P_SUREKLI_ISLEM
62,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839706,7829370530417025083,B,8.040,10,8.050,73927,8.040,32062,P_SUREKLI_ISLEM
63,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839707,7829370530417025194,B,8.040,2,8.050,73927,8.040,32060,P_SUREKLI_ISLEM
64,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839708,7829370530417025366,B,8.040,40,8.050,73927,8.040,32020,P_SUREKLI_ISLEM
65,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839709,7829370530417025615,B,8.040,2,8.050,73927,8.040,32018,P_SUREKLI_ISLEM
66,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839710,7829370530417025692,B,8.040,9,8.050,73927,8.040,32009,P_SUREKLI_ISLEM
67,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839711,7829370530417026204,B,8.040,2,8.050,73927,8.040,32007,P_SUREKLI_ISLEM
68,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839712,7829370530417026836,B,8.040,68,8.050,73927,8.040,31939,P_SUREKLI_ISLEM
69,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839713,7829370530417026993,B,8.040,1,8.050,73927,8.040,31938,P_SUREKLI_ISLEM
70,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839714,7829370530417027252,B,8.040,8,8.050,73927,8.040,31930,P_SUREKLI_ISLEM
71,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839715,7829370530417027255,B,8.040,2,8.050,73927,8.040,31928,P_SUREKLI_ISLEM
72,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839716,7829370530417027365,B,8.040,100,8.050,73927,8.040,31828,P_SUREKLI_ISLEM
73,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839717,7829370530417027599,B,8.040,100,8.050,73927,8.040,31728,P_SUREKLI_ISLEM
74,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839718,7829370530417027609,B,8.040,12,8.050,73927,8.040,31716,P_SUREKLI_ISLEM
75,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839719,7829370530417028334,B,8.040,10,8.050,73927,8.040,31706,P_SUREKLI_ISLEM
76,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839720,7829370530417028425,B,8.040,8,8.050,73927,8.040,31698,P_SUREKLI_ISLEM
77,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839721,7829370530417028786,B,8.040,1,8.050,73927,8.040,31697,P_SUREKLI_ISLEM
78,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839722,7829370530417030068,B,8.040,2,8.050,73927,8.040,31695,P_SUREKLI_ISLEM
79,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839723,7829370530417030214,B,8.040,1,8.050,73927,8.040,31694,P_SUREKLI_ISLEM
80,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839724,7829370530417030526,B,8.040,51,8.050,73927,8.040,31643,P_SUREKLI_ISLEM
81,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839725,7829370530417030755,B,8.040,1,8.050,73927,8.040,31642,P_SUREKLI_ISLEM
82,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839726,7829370530417030967,B,8.040,7,8.050,73927,8.040,31635,P_SUREKLI_ISLEM
83,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839727,7829370530417031052,B,8.040,17,8.050,73927,8.040,31618,P_SUREKLI_ISLEM
84,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839728,7829370530417031578,B,8.040,50,8.050,73927,8.040,31568,P_SUREKLI_ISLEM
85,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839729,7829370530417032069,B,8.040,100,8.050,73927,8.040,31468,P_SUREKLI_ISLEM
86,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839730,7829370530417033287,B,8.040,2,8.050,73927,8.040,31466,P_SUREKLI_ISLEM
87,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839731,7829370530417035311,B,8.040,124,8.050,73927,8.040,31342,P_SUREKLI_ISLEM
88,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839732,7829370530417036420,B,8.040,30,8.050,73927,8.040,31312,P_SUREKLI_ISLEM
89,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839733,7829370530417037959,B,8.040,295,8.050,73927,8.040,31017,P_SUREKLI_ISLEM
90,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839734,7829370530417038318,B,8.040,3,8.050,73927,8.040,31014,P_SUREKLI_ISLEM
91,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839735,7829370530417074314,B,8.040,69,8.050,73927,8.040,30945,P_SUREKLI_ISLEM
92,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839736,7829370530417112893,B,8.040,250,8.050,73927,8.040,30695,P_SUREKLI_ISLEM
93,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839737,7829370530417117964,B,8.040,400,8.050,73927,8.040,30295,P_SUREKLI_ISLEM
94,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839738,7829370530417121746,B,8.040,5,8.050,73927,8.040,30290,P_SUREKLI_ISLEM
95,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839739,7829370530417122635,B,8.040,9,8.050,73927,8.040,30281,P_SUREKLI_ISLEM
96,bist,TSKB.E,1709017200103153656,1709017200103153656,782936958551839740,7829370530417143093,B,8.040,6669,8.050,73927,8.040,23612,P_SUREKLI_ISLEM
97,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839742,7829370530417143093,B,8.040,13331,8.050,73927,8.040,10281,P_SUREKLI_ISLEM
98,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839743,7829370530417147277,B,8.040,29,8.050,73927,8.040,10252,P_SUREKLI_ISLEM
99,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839744,7829370530417147340,B,8.040,5000,8.050,73927,8.040,5252,P_SUREKLI_ISLEM
100,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839745,7829370530417148252,B,8.040,125,8.050,73927,8.040,5127,P_SUREKLI_ISLEM
101,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839746,7829370530417157739,B,8.040,5000,8.050,73927,8.040,127,P_SUREKLI_ISLEM
102,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839747,7829370530417158077,B,8.040,3,8.050,73927,8.040,124,P_SUREKLI_ISLEM
103,bist,TSKB.E,1709017200103815044,1709017200103815044,782936958551839748,7829370530417170653,B,8.040,124,8.050,73927,8.030,6082,P_SUREKLI_ISLEM
104,bist,TSKB.E,1709017200906135941,1709017200906135941,782936958551841181,7829370530417332847,B,8.040,5586,8.050,73927,8.030,6082,P_SUREKLI_ISLEM
105,bist,TSKB.E,1709017200952551725,1709017200952551725,782936958551841195,7829370530417333088,B,8.040,111,8.050,73927,8.030,6193,P_SUREKLI_ISLEM
106,bist,TSKB.E,1709017201122446474,1709017201122446474,782936958551841933,7829370530416940893,B,8.030,28,8.040,20100,8.030,5568,P_SUREKLI_ISLEM
107,bist,TSKB.E,1709017201122528669,1709017201122528669,782936958551841934,7829370530417333458,S,8.040,29,8.040,20071,8.030,5568,P_SUREKLI_ISLEM
108,bist,TSKB.E,1709017201199223657,1709017201199223657,782936958551841945,7829370530417333458,S,8.040,19971,8.040,100,8.030,5568,P_SUREKLI_ISLEM
109,bist,TSKB.E,1709017201199223657,1709017201199223657,782936958551841946,7829370530416950400,S,8.040,100,8.050,76191,8.030,5568,P_SUREKLI_ISLEM
110,bist,TSKB.E,1709017201199223657,1709017201199223657,782936958551841947,7829370530416933082,S,8.050,9929,8.050,66262,8.030,5568,P_SUREKLI_ISLEM
111,bist,TSKB.E,1709017202132740305,1709017202132740305,782936958551842722,7829370530416933082,S,8.050,28,8.050,67586,8.030,6315,P_SUREKLI_ISLEM
112,bist,TSKB.E,1709017202306798321,1709017202306798321,782936958551842908,7829370530416933082,S,8.050,3000,8.050,64586,8.030,6315,P_SUREKLI_ISLEM
113,bist,TSKB.E,1709017202761999699,1709017202761999699,782936958551843326,7829370530416933082,S,8.050,2500,8.050,62086,8.030,6315,P_SUREKLI_ISLEM
114,bist,TSKB.E,1709017202906749694,1709017202906749694,782936958551843552,7829370530417345306,S,8.040,25064,8.050,62086,8.030,6315,P_SUREKLI_ISLEM
115,bist,TSKB.E,1709017205122258224,1709017205122258224,782936958551844798,7829370530416933082,S,8.050,6,8.050,62080,8.030,6315,P_SUREKLI_ISLEM
116,bist,TSKB.E,1709017205222294296,1709017205222294296,782936958551844860,7829370530416933082,S,8.050,1,8.050,62079,8.030,6315,P_SUREKLI_ISLEM
117,bist,TSKB.E,1709017207763080287,1709017207763080287,782936958551845850,7829370530417355687,B,8.040,29,8.050,62079,8.040,2100,P_SUREKLI_ISLEM
118,bist,TSKB.E,1709017207763080287,1709017207763080287,782936958551845851,7829370530417356300,B,8.040,1000,8.050,62079,8.040,1100,P_SUREKLI_ISLEM
119,bist,TSKB.E,1709017207763080287,1709017207763080287,782936958551845852,7829370530417357300,B,8.040,1000,8.050,62079,8.040,100,P_SUREKLI_ISLEM
120,bist,TSKB.E,1709017207763080287,1709017207763080287,782936958551845853,7829370530417362109,B,8.040,100,8.050,62079,8.030,6563,P_SUREKLI_ISLEM
121,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846960,7829370530416933082,S,8.050,34536,8.050,27543,8.040,5050,P_SUREKLI_ISLEM
122,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846961,7829370530416960279,S,8.050,3,8.050,27540,8.040,5050,P_SUREKLI_ISLEM
123,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846962,7829370530416983230,S,8.050,1,8.050,27539,8.040,5050,P_SUREKLI_ISLEM
124,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846963,7829370530416986404,S,8.050,66,8.050,27473,8.040,5050,P_SUREKLI_ISLEM
125,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846964,7829370530416988638,S,8.050,200,8.050,27273,8.040,5050,P_SUREKLI_ISLEM
126,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846965,7829370530417004200,S,8.050,6,8.050,27267,8.040,5050,P_SUREKLI_ISLEM
127,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846966,7829370530417006007,S,8.050,1650,8.050,25617,8.040,5050,P_SUREKLI_ISLEM
128,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846967,7829370530417007902,S,8.050,1000,8.050,24617,8.040,5050,P_SUREKLI_ISLEM
129,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846968,7829370530417009736,S,8.050,1,8.050,24616,8.040,5050,P_SUREKLI_ISLEM
130,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846969,7829370530417132841,S,8.050,17000,8.050,7616,8.040,5050,P_SUREKLI_ISLEM
131,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846970,7829370530417156240,S,8.050,3000,8.050,4616,8.040,5050,P_SUREKLI_ISLEM
132,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846971,7829370530417164785,S,8.050,1000,8.050,3616,8.040,5050,P_SUREKLI_ISLEM
133,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846972,7829370530417334348,S,8.050,851,8.050,2765,8.040,5050,P_SUREKLI_ISLEM
134,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846973,7829370530417334358,S,8.050,646,8.050,2119,8.040,5050,P_SUREKLI_ISLEM
135,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846974,7829370530417334359,S,8.050,767,8.050,1352,8.040,5050,P_SUREKLI_ISLEM
136,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846975,7829370530417340252,S,8.050,797,8.050,555,8.040,5050,P_SUREKLI_ISLEM
137,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846976,7829370530417340253,S,8.050,555,8.060,108613,8.040,5050,P_SUREKLI_ISLEM
138,bist,TSKB.E,1709017210261311639,1709017210261311639,782936958551846978,7829370530416933083,S,8.060,25421,8.060,80692,8.040,5050,P_SUREKLI_ISLEM
139,bist,TSKB.E,1709017210341548691,1709017210341548691,782936958551846999,7829370530417369684,B,8.040,50,8.050,30658,8.040,5998,P_SUREKLI_ISLEM
140,bist,TSKB.E,1709017210341548691,1709017210341548691,782936958551847000,7829370530417369993,B,8.040,5000,8.050,30658,8.040,998,P_SUREKLI_ISLEM
141,bist,TSKB.E,1709017210341548691,1709017210341548691,782936958551847001,7829370530417373667,B,8.040,998,8.050,30658,8.030,8696,P_SUREKLI_ISLEM
142,bist,TSKB.E,1709017210341623722,1709017210341623722,782936958551847002,7829370530417373884,S,8.040,3952,8.050,30658,8.030,8696,P_SUREKLI_ISLEM
143,bist,TSKB.E,1709017212318987867,1709017212318987867,782936958551847688,7829370530417373999,B,8.040,450,8.050,31425,8.040,3171,P_SUREKLI_ISLEM
144,bist,TSKB.E,1709017212319075010,1709017212319075010,782936958551847689,7829370530417373999,B,8.040,2550,8.050,31425,8.040,621,P_SUREKLI_ISLEM
145,bist,TSKB.E,1709017212319075010,1709017212319075010,782936958551847690,7829370530417375518,B,8.040,621,8.050,31425,8.030,8696,P_SUREKLI_ISLEM
146,bist,TSKB.E,1709017212319217680,1709017212319217680,782936958551847691,7829370530417381620,S,8.040,2000,8.050,32171,8.030,8696,P_SUREKLI_ISLEM
147,bist,TSKB.E,1709017212529548344,1709017212529548344,782936958551847731,7829370530416940893,B,8.030,4,8.050,32171,8.030,8692,P_SUREKLI_ISLEM
148,bist,TSKB.E,1709017213429146228,1709017213429146228,782936958551847903,7829370530417383861,B,8.040,10,8.050,32171,8.030,8692,P_SUREKLI_ISLEM
149,bist,TSKB.E,1709017214689706737,1709017214689706737,782936958551848460,7829370530417387388,S,8.040,500,8.040,1000,8.030,8692,P_SUREKLI_ISLEM
150,bist,TSKB.E,1709017214689780062,1709017214689780062,782936958551848461,7829370530417387388,S,8.040,1000,8.050,33829,8.030,8692,P_SUREKLI_ISLEM
151,bist,TSKB.E,1709017214712915613,1709017214712915613,782936958551848478,7829370530417388235,B,8.040,4,8.050,33829,8.030,8692,P_SUREKLI_ISLEM
152,bist,TSKB.E,1709017215001213813,1709017215001213813,782936958551848584,7829370530417373663,S,8.050,1120,8.050,32709,8.030,8692,P_SUREKLI_ISLEM
153,bist,TSKB.E,1709017215693414649,1709017215693414649,782936958551848721,7829370530417373663,S,8.050,30,8.050,32679,8.030,8692,P_SUREKLI_ISLEM
154,bist,TSKB.E,1709017215927572573,1709017215927572573,782936958551848804,7829370530417391604,B,8.040,20,8.050,32679,8.030,17197,P_SUREKLI_ISLEM
155,bist,TSKB.E,1709017218723978876,1709017218723978876,782936958551849711,7829370530416940893,B,8.030,4,8.040,31818,8.030,7814,P_SUREKLI_ISLEM
156,bist,TSKB.E,1709017220284830496,1709017220284830496,782936958551849916,7829370530417392241,S,8.040,466,8.040,31352,8.030,7086,P_SUREKLI_ISLEM
157,bist,TSKB.E,1709017220284830496,1709017220284830496,782936958551849917,7829370530417400767,S,8.040,534,8.040,30818,8.030,7086,P_SUREKLI_ISLEM
158,bist,TSKB.E,1709017222178817504,1709017222178817504,782936958551850259,7829370530417400767,S,8.040,500,8.040,30318,8.030,7086,P_SUREKLI_ISLEM
159,bist,TSKB.E,1709017226871418680,1709017226871418680,782936958551851190,7829370530417400767,S,8.040,1000,8.040,29318,8.030,7086,P_SUREKLI_ISLEM
160,bist,TSKB.E,1709017231176039864,1709017231176039864,782936958551852059,7829370530417400767,S,8.040,50,8.040,29568,8.030,7086,P_SUREKLI_ISLEM
161,bist,TSKB.E,1709017232461591229,1709017232461591229,782936958551852306,7829370530417400767,S,8.040,99,8.040,29469,8.030,8086,P_SUREKLI_ISLEM
162,bist,TSKB.E,1709017235129476292,1709017235129476292,782936958551852996,7829370530417400767,S,8.040,500,8.040,28989,8.030,8086,P_SUREKLI_ISLEM
163,bist,TSKB.E,1709017238167532918,1709017238167532918,782936958551853558,7829370530416940893,B,8.030,30,8.040,29494,8.030,8056,P_SUREKLI_ISLEM
164,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853559,7829370530416940893,B,8.030,58,8.040,29494,8.030,7998,P_SUREKLI_ISLEM
165,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853560,7829370530416948972,B,8.030,126,8.040,29494,8.030,7872,P_SUREKLI_ISLEM
166,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853561,7829370530417011369,B,8.030,1,8.040,29494,8.030,7871,P_SUREKLI_ISLEM
167,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853562,7829370530417020226,B,8.030,125,8.040,29494,8.030,7746,P_SUREKLI_ISLEM
168,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853563,7829370530417032223,B,8.030,100,8.040,29494,8.030,7646,P_SUREKLI_ISLEM
169,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853564,7829370530417120335,B,8.030,9,8.040,29494,8.030,7637,P_SUREKLI_ISLEM
170,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853565,7829370530417153404,B,8.030,5000,8.040,29494,8.030,2637,P_SUREKLI_ISLEM
171,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853566,7829370530417333080,B,8.030,111,8.040,29494,8.030,2526,P_SUREKLI_ISLEM
172,bist,TSKB.E,1709017238167553863,1709017238167553863,782936958551853567,7829370530417340257,B,8.030,747,8.040,29494,8.030,1779,P_SUREKLI_ISLEM
